time,page 
0,359.04833399632594 
10,78.1495912931109 
20,73.2266541478578 
30,60.64913357810768 
40,49.31912288279943 
50,35.96565932395301 
60,43.53211941352739 
70,46.725153764716474 
80,34.58802964677047 
90,33.12297298687537 
100,36.97503521160471 
110,34.70335271018494 
120,56.18434493573681 
130,25.10661949247337 
140,37.679027765639844 
150,36.92190269693542 
160,33.07209565249884 
170,37.29931443580029 
180,39.38849752414001 
190,29.902171340522685 
200,36.97598395063705 
210,36.27444609553534 
220,35.327774491126206 
230,43.36535096096621 
240,44.76131380070816 
250,36.92921362298567 
260,36.872718533645234 
270,34.33818995576687 
280,42.198506693789994 
290,36.48461681628394 
300,36.52255218437477 
310,33.92764768838582 
320,40.56913281535234 
330,39.22674303353623 
340,38.58061372765973 
350,38.94673524971626 
360,37.67502917764456 
370,38.894961845623655 
380,39.72916356890365 
390,41.6942943313286 
400,38.06524865989612 
410,40.87597909969731 
420,102.21326324967366 
430,40.68347438440795 
440,41.16775813204257 
450,39.51613108440325 
460,41.39870544189244 
470,41.94522270892395 
480,44.352049324756834 
490,38.35710576591669 
500,43.72635604458998 
510,44.817259111554364 
520,39.859515447473505 
530,45.877986339085886 
540,43.58650725378844 
