time,session 
10,8811.53 
20,8811.53 
30,8811.53 
40,7522.936 
50,7522.936 
60,6485.4 
70,6485.4 
80,6485.4 
90,6485.4 
100,6485.4 
110,6485.4 
120,6485.4 
130,6485.4 
140,6164.516 
150,6164.516 
160,6164.516 
170,5911.1 
180,5911.1 
190,5641.688 
200,5641.688 
210,5641.688 
220,5641.688 
230,5641.688 
240,5641.688 
250,5641.688 
260,5641.688 
270,5641.688 
280,5641.688 
290,5641.688 
300,5641.688 
310,5641.688 
320,5641.688 
330,5428.404 
340,5428.404 
350,5428.404 
360,5428.404 
370,5428.404 
380,5428.404 
390,5428.404 
400,5280.454 
410,5280.454 
420,5280.454 
430,5280.454 
440,5280.454 
450,5280.454 
460,5280.454 
470,5280.454 
480,5280.454 
490,5280.454 
500,5280.454 
510,5280.454 
520,5280.454 
530,5280.454 
540,5280.454 
