time,freemem@tsung_controller@ip-172-31-21-52 
0,3506.21484375 
10,3507.578125 
20,3508.6640625 
30,3507.96484375 
40,3507.00390625 
50,3504.8359375 
60,3503.75390625 
70,3502.3125 
80,3501.8359375 
90,3501.96875 
100,3501.61328125 
110,3500.89453125 
120,3500.54296875 
130,3501.03515625 
140,3497.046875 
150,3493.90625 
160,3492.46484375 
170,3492.45703125 
180,3492.484375 
190,3492.37109375 
200,3491.65234375 
210,3490.43359375 
220,3491.171875 
230,3489.82421875 
240,3489.09765625 
250,3485.10546875 
260,3478.80078125 
270,3476.3671875 
280,3477.20703125 
290,3477.078125 
300,3477.7890625 
310,3477.51171875 
320,3467.61328125 
330,3464.03125 
340,3456.4453125 
350,3456.06640625 
360,3455.34765625 
370,3456.2265625 
380,3440.47265625 
390,3432.4921875 
400,3430.609375 
410,3426.30078125 
420,3428.20703125 
430,3428.11328125 
440,3421.48046875 
450,3413.12890625 
460,3402.21484375 
470,3403.671875 
480,3402.27734375 
490,3404.7109375 
500,3404.1328125 
510,3392.203125 
520,3386.98046875 
530,3383.8046875 
540,3378.078125 
