time,page 
0,6.899 
10,6.621 
20,6.621 
30,6.621 
40,6.571 
50,6.571 
60,6.517 
70,6.06 
80,6.06 
90,6.06 
100,6.06 
110,5.478 
120,5.478 
130,5.478 
140,5.478 
150,5.478 
160,5.478 
170,5.478 
180,5.478 
190,5.478 
200,5.478 
210,5.384 
220,5.384 
230,5.384 
240,5.384 
250,5.384 
260,5.384 
270,5.384 
280,5.143 
290,5.143 
300,5.143 
310,5.143 
320,5.143 
330,5.143 
340,5.143 
350,5.143 
360,5.143 
370,5.143 
380,5.143 
390,5.143 
400,5.143 
410,5.093 
420,5.093 
430,5.093 
440,5.086 
450,5.086 
460,5.086 
470,5.084 
480,5.084 
490,5.084 
500,5.084 
510,5.084 
520,5.084 
530,5.062 
540,5.062 
