time,session 
10,11647.849 
20,19703.947 
30,29036.87 
40,32595.195 
50,32595.195 
60,38090.767 
70,38090.767 
80,38090.767 
90,40631.844 
100,40631.844 
110,44593.867 
120,44593.867 
130,44593.867 
140,44593.867 
150,49640.68 
160,49640.68 
170,49640.68 
180,49640.68 
190,49640.68 
200,49640.68 
210,49640.68 
220,49640.68 
230,49640.68 
240,49640.68 
250,49640.68 
260,79475.726 
270,79475.726 
280,79475.726 
290,79475.726 
300,79475.726 
310,79475.726 
320,79475.726 
330,79475.726 
340,89044.704 
350,89044.704 
360,89044.704 
370,89044.704 
380,89044.704 
390,89044.704 
400,89044.704 
410,89044.704 
420,89044.704 
430,89044.704 
440,89044.704 
450,89044.704 
460,89044.704 
470,89044.704 
480,89044.704 
490,89044.704 
500,89044.704 
510,89044.704 
520,89044.704 
530,89044.704 
540,89044.704 
