time,freemem@tsung_controller@ip-172-31-21-52 
0,3506.21484375 
10,3507.578125 
20,3508.6640625 
30,3508.6640625 
40,3508.6640625 
50,3508.6640625 
60,3508.6640625 
70,3508.6640625 
80,3508.6640625 
90,3508.6640625 
100,3508.6640625 
110,3508.6640625 
120,3508.6640625 
130,3508.6640625 
140,3508.6640625 
150,3508.6640625 
160,3508.6640625 
170,3508.6640625 
180,3508.6640625 
190,3508.6640625 
200,3508.6640625 
210,3508.6640625 
220,3508.6640625 
230,3508.6640625 
240,3508.6640625 
250,3508.6640625 
260,3508.6640625 
270,3508.6640625 
280,3508.6640625 
290,3508.6640625 
300,3508.6640625 
310,3508.6640625 
320,3508.6640625 
330,3508.6640625 
340,3508.6640625 
350,3508.6640625 
360,3508.6640625 
370,3508.6640625 
380,3508.6640625 
390,3508.6640625 
400,3508.6640625 
410,3508.6640625 
420,3508.6640625 
430,3508.6640625 
440,3508.6640625 
450,3508.6640625 
460,3508.6640625 
470,3508.6640625 
480,3508.6640625 
490,3508.6640625 
500,3508.6640625 
510,3508.6640625 
520,3508.6640625 
530,3508.6640625 
540,3508.6640625 
