time,connect,request 
0,1.092,6.899 
10,1.041,6.621 
20,1.041,6.621 
30,1.041,6.621 
40,0.946,6.571 
50,0.934,6.571 
60,0.934,6.517 
70,0.782,6.06 
80,0.782,6.06 
90,0.782,6.06 
100,0.782,6.06 
110,0.765,5.478 
120,0.765,5.478 
130,0.765,5.478 
140,0.765,5.478 
150,0.765,5.478 
160,0.765,5.478 
170,0.765,5.478 
180,0.765,5.478 
190,0.765,5.478 
200,0.765,5.478 
210,0.765,5.384 
220,0.736,5.384 
230,0.736,5.384 
240,0.736,5.384 
250,0.736,5.384 
260,0.736,5.384 
270,0.736,5.384 
280,0.736,5.143 
290,0.732,5.143 
300,0.732,5.143 
310,0.731,5.143 
320,0.731,5.143 
330,0.728,5.143 
340,0.728,5.143 
350,0.728,5.143 
360,0.728,5.143 
370,0.714,5.143 
380,0.714,5.143 
390,0.714,5.143 
400,0.712,5.143 
410,0.712,5.093 
420,0.712,5.093 
430,0.71,5.093 
440,0.71,5.086 
450,0.71,5.086 
460,0.708,5.086 
470,0.708,5.084 
480,0.708,5.084 
490,0.708,5.084 
500,0.708,5.084 
510,0.708,5.084 
520,0.708,5.084 
530,0.683,5.062 
540,0.683,5.062 
