time,users,connected 
0,16,15 
10,23,8 
20,38,15 
30,48,4 
40,60,4 
50,60,4 
60,76,13 
70,96,6 
80,111,25 
90,127,31 
100,139,-27 
110,148,18 
120,175,52 
130,200,21 
140,238,22 
150,276,26 
160,314,7 
170,337,18 
180,349,-50 
190,349,-22 
200,349,-11 
210,349,-3 
220,349,-124 
230,349,78 
240,349,-50 
250,349,0 
260,349,-35 
270,349,-6 
280,349,-14 
290,349,-10 
300,349,-5 
310,349,-6 
318,349,-4 
