time,502,200,500,422,400,302 
120,4,481,288,297,693,298 
130,21,560,308,340,801,353 
140,79,606,357,346,869,364 
150,183,682,384,393,1056,420 
160,451,709,422,400,1353,429 
170,710,776,448,467,1774,459 
180,1093,820,474,506,2346,489 
190,1483,893,518,560,3008,512 
200,1809,947,548,634,3616,524 
210,1943,1044,591,817,4181,555 
220,2067,1103,655,1030,4681,563 
230,2067,1182,700,1099,4856,599 
240,2067,1206,770,1190,5004,599 
250,2067,1234,819,1242,5104,638 
260,2067,1268,850,1317,5187,685 
270,2067,1284,879,1344,5235,701 
280,2067,1310,904,1359,5263,729 
290,2067,1329,917,1365,5281,748 
300,2067,1339,920,1365,5283,764 
310,2067,1365,920,1365,5285,793 
318,2067,1367,920,1365,5285,799 
