time,freemem@tsung_controller@ip-172-31-22-131 
0,3508.18359375 
10,3508.18359375 
20,3508.18359375 
30,3508.18359375 
40,3508.18359375 
50,3508.18359375 
60,3508.18359375 
70,3508.18359375 
80,3508.18359375 
90,3508.18359375 
100,3508.18359375 
110,3508.18359375 
120,3508.18359375 
130,3508.18359375 
140,3508.18359375 
150,3508.18359375 
160,3508.18359375 
170,3508.18359375 
180,3508.18359375 
190,3508.18359375 
200,3508.18359375 
210,3508.18359375 
220,3508.18359375 
230,3508.18359375 
240,3508.18359375 
250,3508.18359375 
260,3508.18359375 
270,3508.18359375 
280,3508.18359375 
290,3508.18359375 
300,3508.18359375 
310,3508.18359375 
318,3508.18359375 
