time,sentpackets@tsung_controller@ip-172-31-22-131 
10,320 
20,691 
30,691 
40,691 
50,738 
60,738 
70,1397 
80,1397 
90,1397 
100,1397 
110,1397 
120,1397 
130,1397 
140,1476 
150,1517 
160,1807 
170,2660 
180,3754 
190,4254 
200,5091 
210,5091 
220,5091 
230,5091 
240,5091 
250,5091 
260,5091 
270,5091 
280,5091 
290,5091 
300,5091 
310,5091 
318,5091 
