time,session 
60,948.1437054456583 
70,3530.576000000001 
80,2288.8274999999994 
90,0.0 
100,12217.542637882929 
110,1856.267092207034 
120,16331.566987118385 
130,23452.40638924122 
140,10795.69149999999 
150,25318.50001710799 
160,11402.316539308516 
170,27768.655072308327 
180,25211.220142900558 
190,33463.44726628022 
200,29690.941044659347 
210,34915.58418300906 
220,25182.765426201964 
230,24683.067624350435 
240,28883.5900224604 
250,22868.48267078711 
260,32892.319980780245 
270,27989.337230158297 
280,22196.09000739529 
290,13303.738003694652 
300,15977.355290840671 
310,14629.666866441125 
318,11720.803791426815 
