time,page 
0,20.046 
10,5961.178 
20,10348.386 
30,13331.8 
40,14993.2 
50,14993.2 
60,16526.642 
70,17286.472 
80,17286.472 
90,17307.158 
100,19585.282 
110,22285.98 
120,22784.318 
130,24775.491 
140,26296.308 
150,29142.164 
160,29142.164 
170,31330.425 
180,34176.377 
190,34818.698 
200,34818.698 
210,35898.336 
220,35898.336 
230,35898.336 
240,35898.336 
250,35898.336 
260,35898.336 
270,35898.336 
280,35898.336 
290,35898.336 
300,35898.336 
310,35898.336 
318,35898.336 
