time,502,200,500,422,400,302 
120,0.4,1.3,3,1.3,4.3,1.8 
130,1.7,7.9,2,4.3,10.8,5.5 
140,5.8,4.6,4.9,0.6,6.8,1.1 
150,10.4,7.6,2.7,4.7,18.7,5.6 
160,26.8,2.7,3.8,0.7,29.7,0.9 
170,25.9,6.7,2.6,6.7,42.1,3 
180,38.3,4.4,2.6,3.9,57.2,3 
190,39,7.3,4.4,5.4,66.2,2.3 
200,32.6,5.4,3,7.4,60.8,1.2 
210,13.4,9.7,4.3,18.3,56.5,3.1 
220,12.4,5.9,6.4,21.3,50,0.8 
230,0,7.9,4.5,6.9,17.5,3.6 
240,0,2.4,7,9.1,14.8,0 
250,0,2.8,4.9,5.2,10,3.9 
260,0,3.4,3.1,7.5,8.3,4.7 
270,0,1.6,2.9,2.7,4.8,1.6 
280,0,2.6,2.5,1.5,2.8,2.8 
290,0,1.9,1.3,0.6,1.8,1.9 
300,0,1,0.3,0,0.2,1.6 
310,0,2.6,0,0,0.2,2.9 
318,0,0.2,0,0,0,0.6 
