time,page 
0,2.8648606329594783 
10,2053.284907340394 
20,3246.4160096588553 
30,4103.003627864196 
40,3985.0923781052675 
50,3924.159541494066 
60,3875.863528660731 
70,3442.2135266895198 
80,3719.8053817399373 
90,3787.9760220832313 
100,4760.267223226332 
110,5327.6382077375165 
120,6689.314897723632 
130,5577.883520924301 
140,8222.539322813522 
150,5872.565841893331 
160,6679.187741405117 
170,6326.566139274201 
180,5170.569333193986 
190,6494.010002338947 
200,4381.67930957907 
210,4830.790885934848 
220,4159.390973389295 
230,4218.589995820246 
240,5185.888898610975 
250,4952.192176480014 
260,4515.387321932378 
270,4232.663570833257 
280,3638.235838607414 
290,3720.58614458549 
300,3605.7086132115746 
310,2911.484363762252 
318,18.736266051458077 
