time,page 
0,10.288909090909087 
10,918.2482105263158 
20,1765.7495128205128 
30,3318.6746923076917 
40,2205.6154907407404 
50,2150.2806777777773 
60,2484.442801369863 
70,1800.5633599999992 
80,2231.537038709678 
90,3507.6054754098377 
100,4977.632303921569 
110,6706.653582089552 
120,7237.120076923076 
130,5948.5938967136135 
140,7851.803079545446 
150,3926.2107522935785 
160,2894.553867441861 
170,3297.00881403509 
180,1837.4751703056752 
190,3013.3984638242855 
200,1750.03752347084 
210,2681.1711240657696 
220,2469.814278382581 
230,3063.9410342205297 
240,5613.084610878667 
250,3841.2255409836043 
260,3154.1450652173903 
270,3249.0554466019416 
280,4024.6595185185197 
290,2704.5191964285723 
300,4215.758363636364 
310,1429.0979565217392 
318,24.607857142857142 
