time,size_sent,size_rcv 
0,5.5390625,198.9828125 
10,18.7421875,190.29921875 
20,32.37109375,391.99609375 
30,36.384375,328.64921875 
40,73.9578125,553.83515625 
50,79.7515625,349.7109375 
60,85.80390625,583.725 
70,118.20546875,738.440625 
80,122.709375,581.89375 
90,107.71328125,454.74375 
100,112.940625,796.4515625 
110,110.084375,617.54453125 
120,94.74609375,249.0125 
130,128.4703125,892.34453125 
140,115.515625,567.065625 
150,209.96875,888.56875 
160,250.39609375,516.98984375 
170,327.11328125,918.44140625 
180,422.75,784.47109375 
190,468.7390625,1144.6296875 
200,425.65078125,978.41640625 
210,408.49609375,1547.6625 
220,326.64765625,1202.60625 
230,220.1171875,1067.109375 
240,121.65546875,570.6140625 
250,122.16015625,500.9140625 
260,109.0046875,551.12265625 
270,70.63125,290.9609375 
280,46.303125,360.665625 
290,45.18671875,230.28984375 
300,18.51875,149.30546875 
310,29.99296875,277.28203125 
318,5.98515625,15.8296875 
