time,recvpackets@tsung_controller@ip-172-31-22-253 
10,3914 
20,845 
30,845 
40,845 
50,845 
60,845 
70,845 
80,845 
90,845 
100,845 
110,845 
120,845 
130,845 
140,845 
150,845 
160,845 
170,845 
180,845 
190,845 
200,845 
210,845 
220,845 
230,845 
240,845 
250,845 
260,845 
270,845 
280,845 
290,845 
300,845 
310,845 
320,845 
330,845 
340,845 
350,845 
360,845 
370,845 
380,845 
390,845 
400,845 
410,845 
420,845 
430,845 
440,845 
450,845 
460,845 
470,845 
480,845 
490,845 
500,845 
510,845 
520,845 
530,845 
540,845 
550,845 
560,845 
570,845 
580,845 
590,845 
600,845 
610,845 
620,845 
630,845 
640,845 
650,845 
660,845 
670,845 
680,845 
690,845 
700,845 
710,845 
720,845 
730,845 
740,845 
750,845 
760,845 
770,845 
780,845 
790,845 
800,845 
810,845 
820,240 
828,20 
