time,page 
0,1.4 
10,3.1 
20,7.9 
30,16.7 
40,23.1 
50,25.9 
60,23.1 
70,16.3 
80,14.9 
90,16.5 
100,22.2 
110,26.5 
120,33.8 
130,37.6 
140,37.3 
150,34.8 
160,35.2 
170,39 
180,39.1 
190,43.8 
200,49.4 
210,61.7 
220,72.2 
230,83.2 
240,84.8 
250,83.5 
260,89.1 
270,96.6 
280,107.5 
290,114.2 
300,119.5 
310,129.3 
320,150.9 
330,172.7 
340,193.8 
350,200.2 
360,209.2 
370,199.8 
380,193.2 
390,188.3 
400,167.3 
410,162.4 
420,167.8 
430,159.4 
440,159.1 
450,168.9 
460,167.8 
470,213.5 
480,286.1 
490,354.9 
500,426 
510,494.2 
520,533.7 
530,553 
540,535.5 
550,549.8 
560,528.1 
570,523.1 
580,522.5 
590,555.2 
600,601.2 
610,611.7 
620,641.3 
630,677.8 
640,660.4 
650,659.9 
660,633.1 
670,622.3 
680,640.2 
690,553.4 
700,537.5 
710,508.4 
720,530.7 
730,554.3 
740,635.6 
750,590 
760,517.9 
770,319 
780,217.8 
790,143.8 
800,52.4 
810,10.9 
820,2.4 
828,0.4 
