time,users_count,finish_users_count 
0,1.1,0 
10,1.4,0 
20,1.6,0 
30,1.5,0 
40,0.4,0.3 
50,0,0.8 
60,1.4,1.9 
70,1,1.5 
80,1.6,1 
90,2.2,0.3 
100,2.1,0.8 
110,0.7,0.8 
120,2.2,0.7 
130,2.1,1.6 
140,1.9,1.6 
150,1.9,2.7 
160,1.6,1.2 
170,2.3,1.9 
180,2.8,1.8 
190,5.1,1.9 
200,3.8,2.2 
210,4.4,1.6 
220,3.9,2.3 
230,3.6,3.3 
240,6.1,4.7 
250,4.5,3.9 
260,6.6,4.4 
270,6.5,3.7 
280,5.3,4.6 
290,6,5 
300,9.5,5.7 
310,10.7,5 
320,11.1,6.1 
330,12.4,5.8 
340,10.7,7.2 
350,6.5,8 
360,12.7,10.1 
370,14.5,9.3 
380,17.4,9.5 
390,14.8,8.4 
400,16.5,7 
410,17.3,3.1 
420,16.8,3.8 
430,22.1,3.8 
440,17.7,2.8 
450,19.3,3.4 
460,18.6,2.7 
470,19.7,4.6 
480,25.8,4.5 
490,23.2,7 
500,23.8,10 
510,24.3,13 
520,22.8,18.1 
530,21.5,23.5 
540,28.4,27.7 
550,29.7,29 
560,30.9,33.9 
570,29.7,31 
580,30.7,22.5 
590,31.7,23.6 
600,33.5,27 
610,30.7,23.3 
620,31.4,28.8 
630,23.3,30.2 
640,20.9,37.7 
650,19.4,40.3 
660,25.4,36.3 
670,31.6,36.7 
680,39.1,42.7 
690,40.7,35.5 
700,41.9,28.2 
710,38.5,22.6 
720,9.6,18.7 
730,0,21.7 
740,0,22.3 
750,0,29.3 
760,0,36 
770,0,37.4 
780,0,40.2 
790,0,37.6 
800,0,17.8 
810,0,4.5 
820,0,0.8 
828,0,0.2 
