time,sentpackets@tsung_controller@ip-172-31-22-253 
10,2726 
20,599.0 
30,881.0 
40,1108.0 
50,1373.0 
60,1421.0 
70,1248.0 
80,933.0 
90,917.0 
100,1120.0 
110,1432.0 
120,1569.0 
130,2197.0 
140,2070.0 
150,2069.0 
160,1984.0 
170,2063.0 
180,2281.0 
190,2433.0 
200,2643.0 
210,3112.0 
220,3890.0 
230,4593.0 
240,4836.0 
250,5041.0 
260,4873.0 
270,5419.0 
280,5784.0 
290,6381.0 
300,6768.0 
310,7571.0 
320,7946.0 
330,9287.0 
340,11035.0 
350,11783.0 
360,11503.0 
370,11436.0 
380,11919.0 
390,12593.0 
400,11892.0 
410,11396.0 
420,10945.0 
430,10892.0 
440,10993.0 
450,10823.0 
460,11169.0 
470,11969.0 
480,13354.0 
490,17575.0 
500,20831.0 
510,24874.0 
520,28576.0 
530,30774.0 
540,30926.0 
550,32243.0 
560,3.14e4 
570,29427.0 
580,29859.0 
590,29796.0 
600,31921.0 
610,35236.0 
620,38039.0 
630,41168.0 
640,42525.0 
650,42349.0 
660,42043.0 
670,40924.0 
680,36910.0 
690,35829.0 
700,34503.0 
710,32336.0 
720,33152.0 
730,33483.0 
740,37047.0 
750,41650.0 
760,43995.0 
770,26610.0 
780,15109.0 
790,9686.0 
800,4636.0 
810,1033.0 
820,239.0 
828,19.0 
