time,502,200,500,422,400,302,504 
430,13,26985,,9,12,29519, 
440,32,28193,,12,33,30713, 
450,138,29350,,36,106,31906, 
460,381,30352,,115,372,32891, 
470,804,31425,,281,907,33956, 
480,1775,32456,,557,2007,34903, 
490,3055,33561,,921,3651,35920, 
500,4795,34597,1,1392,6023,36842, 
510,7020,35566,15,1928,9072,37640, 
520,9231,36702,54,2569,12342,38486, 
530,11653,37726,109,3220,15833,39205, 
540,13842,38827,200,3903,19053,39944, 
550,15956,40019,322,4635,22326,40661, 
560,17917,41257,478,5354,25220,41437, 
570,19382,42390,1216,6131,28158,41999, 
580,21995,42666,1671,6687,31997,41999, 
590,24774,43019,2129,7261,36219,41999, 
600,27670,43480,2600,7954,40716,41999, 
610,30217,44135,3077,8831,45473,41999, 
620,32940,44815,3558,9722,50418,41999, 
630,35434,45659,4100,10840,55638,41999,40 
640,37946,46462,4685,11886,60606,41999,40 
650,39926,47576,5313,13083,65595,41999,40 
660,41556,48675,5997,14358,70398,41999,40 
670,42934,50001,6694,15624,74916,41999,40 
680,45293,50956,7283,16644,79348,41999,40 
690,46796,52053,7846,17691,83205,41999,40 
700,47746,53440,8470,18885,86960,41999,40 
710,48697,54742,9054,19934,90640,41999,40 
720,49591,55963,9650,21172,94809,41999,40 
730,50722,56988,10268,22483,99494,41999,40 
740,51352,58384,10943,24282,105035,41999,40 
750,51530,59806,11653,26151,110003,41999,40 
760,51854,60830,12413,27733,114000,41999,80 
770,51941,61368,13147,28739,116081,41999,80 
780,51941,61640,13846,29536,117149,41999,80 
790,51941,61773,14326,30125,117724,41999,80 
800,51941,61801,14535,30355,117853,41999,80 
810,51941,61807,14574,30408,117879,41999,80 
820,51941,61809,14582,30419,117886,41999,80 
828,51941,61809,14584,30421,117886,41999,80 
