time,cpu@tsung_controller@ip-172-31-22-253 
0,6.031509016602999 
10,23.511904761904763 
20,23.511904761904763 
30,23.511904761904763 
40,23.511904761904763 
50,23.511904761904763 
60,23.511904761904763 
70,23.511904761904763 
80,23.511904761904763 
90,23.511904761904763 
100,23.511904761904763 
110,23.511904761904763 
120,23.511904761904763 
130,23.511904761904763 
140,23.511904761904763 
150,23.511904761904763 
160,23.511904761904763 
170,23.511904761904763 
180,23.511904761904763 
190,23.511904761904763 
200,23.511904761904763 
210,23.511904761904763 
220,23.511904761904763 
230,23.511904761904763 
240,23.511904761904763 
250,23.511904761904763 
260,23.511904761904763 
270,23.511904761904763 
280,23.511904761904763 
290,23.511904761904763 
300,23.511904761904763 
310,23.511904761904763 
320,23.511904761904763 
330,23.511904761904763 
340,23.511904761904763 
350,24.834749763928237 
360,24.834749763928237 
370,24.834749763928237 
380,24.834749763928237 
390,24.90566037735849 
400,24.90566037735849 
410,24.90566037735849 
420,24.90566037735849 
430,24.90566037735849 
440,24.90566037735849 
450,24.90566037735849 
460,28.544600938967136 
470,34.07821229050279 
480,39.35018050541516 
490,46.36614535418583 
500,48.059149722735675 
510,48.30508474576271 
520,48.84615384615385 
530,48.84615384615385 
540,48.84615384615385 
550,48.84615384615385 
560,49.02152641878669 
570,49.02152641878669 
580,49.02152641878669 
590,49.02152641878669 
600,49.02152641878669 
610,49.02152641878669 
620,49.317738791423 
630,49.520153550863725 
640,49.520153550863725 
650,49.520153550863725 
660,49.520153550863725 
670,49.520153550863725 
680,49.520153550863725 
690,49.520153550863725 
700,49.520153550863725 
710,49.520153550863725 
720,49.520153550863725 
730,49.520153550863725 
740,49.520153550863725 
750,49.520153550863725 
760,49.520153550863725 
770,49.520153550863725 
780,49.520153550863725 
790,49.520153550863725 
800,49.520153550863725 
810,49.520153550863725 
820,49.520153550863725 
828,49.520153550863725 
