time,session 
40,0.3 
50,0.8 
60,1.9 
70,1.5 
80,1 
90,0.3 
100,0.8 
110,0.8 
120,0.7 
130,1.6 
140,1.6 
150,2.7 
160,1.2 
170,1.9 
180,1.8 
190,1.9 
200,2.2 
210,1.6 
220,2.3 
230,3.3 
240,4.7 
250,3.9 
260,4.4 
270,3.7 
280,4.6 
290,5 
300,5.7 
310,5 
320,6.1 
330,5.8 
340,7.2 
350,8 
360,10.1 
370,9.3 
380,9.5 
390,8.4 
400,7 
410,3.1 
420,3.8 
430,3.8 
440,2.8 
450,3.4 
460,2.7 
470,4.6 
480,4.5 
490,7 
500,10 
510,13 
520,18.1 
530,23.5 
540,27.7 
550,29 
560,33.9 
570,31 
580,22.5 
590,23.6 
600,27 
610,23.3 
620,28.8 
630,30.2 
640,37.7 
650,40.3 
660,36.3 
670,36.7 
680,42.7 
690,35.5 
700,28.2 
710,22.6 
720,18.7 
730,21.7 
740,22.3 
750,29.3 
760,36 
770,37.4 
780,40.2 
790,37.6 
800,17.8 
810,4.5 
820,0.8 
828,0.2 
