time,connect,request 
0,1.129,7.305 
10,1.102,7.107 
20,0.885,6.474 
30,0.885,6.042 
40,0.885,5.396 
50,0.885,5.109 
60,0.885,4.951 
70,0.885,4.951 
80,0.856,4.951 
90,0.779,4.951 
100,0.779,4.951 
110,0.779,4.951 
120,0.765,4.951 
130,0.765,4.951 
140,0.765,4.951 
150,0.765,4.951 
160,0.765,4.951 
170,0.765,4.951 
180,0.765,4.951 
190,0.765,4.951 
200,0.765,4.951 
210,0.744,4.799 
220,0.744,4.799 
230,0.744,4.799 
240,0.744,4.799 
250,0.744,4.799 
260,0.708,4.799 
270,0.69,4.799 
280,0.69,4.799 
290,0.664,4.799 
300,0.664,4.799 
310,0.664,4.799 
320,0.664,4.715 
330,0.664,4.715 
340,0.664,4.715 
350,0.664,4.715 
360,0.664,4.715 
370,0.664,4.715 
380,0.664,4.715 
390,0.664,4.715 
400,0.664,4.715 
410,0.664,4.715 
420,0.664,4.715 
430,0.664,0.778 
440,0.664,0.336 
450,0.542,0.336 
460,0.448,0.336 
470,0.421,0.314 
480,0.421,0.314 
490,0.421,0.301 
500,0.42,0.301 
510,0.42,0.3 
520,0.402,0.3 
530,0.402,0.3 
540,0.402,0.3 
550,0.402,0.3 
560,0.402,0.3 
570,0.402,0.3 
580,0.402,0.3 
590,0.402,0.3 
600,0.402,0.3 
610,0.402,0.3 
620,0.402,0.3 
630,0.402,0.3 
640,0.402,0.3 
650,0.402,0.3 
660,0.402,0.3 
670,0.402,0.3 
680,0.402,0.3 
690,0.402,0.3 
700,0.402,0.3 
710,0.402,0.3 
720,0.402,0.3 
730,0.402,0.3 
740,0.402,0.3 
750,0.402,0.3 
760,0.402,0.3 
770,0.402,0.3 
780,0.402,0.3 
790,0.402,0.3 
800,0.402,0.3 
810,0.402,0.3 
820,0.402,0.3 
828,0.402,0.3 
