time,recvpackets@tsung_controller@ip-172-31-22-253 
10,3914 
20,845.0 
30,1373.0 
40,2267.0 
50,2891.0 
60,3057.0 
70,2311.0 
80,1648.0 
90,1644.0 
100,2088.0 
110,2723.0 
120,3115.0 
130,4253.0 
140,4217.0 
150,4046.0 
160,3848.0 
170,4212.0 
180,4455.0 
190,4552.0 
200,4923.0 
210,6024.0 
220,7609.0 
230,9117.0 
240,9667.0 
250,9756.0 
260,9468.0 
270,10504.0 
280,11482.0 
290,12520.0 
300,13625.0 
310,14337.0 
320,15084.0 
330,18399.0 
340,21934.0 
350,23856.0 
360,24272.0 
370,24878.0 
380,24724.0 
390,24051.0 
400,22869.0 
410,21659.0 
420,21510.0 
430,21067.0 
440,20954.0 
450,20340.0 
460,20373.0 
470,21098.0 
480,22587.0 
490,27393.0 
500,30958.0 
510,34492.0 
520,38153.0 
530,41053.0 
540,39681.0 
550,42135.0 
560,41617.0 
570,39338.0 
580,37515.0 
590,33044.0 
600,34826.0 
610,38824.0 
620,42345.0 
630,45068.0 
640,46189.0 
650,46029.0 
660,48265.0 
670,48209.0 
680,43951.0 
690,42574.0 
700,42976.0 
710,42697.0 
720,43594.0 
730,42666.0 
740,47378.0 
750,54626.0 
760,55551.0 
770,33283.0 
780,17407.0 
790,10311.0 
800,4563.0 
810,974.0 
820,240.0 
828,20.0 
