time,200,500,422,400,302,504 
0,12,,,,, 
10,32,,,,3, 
20,80,,,,43, 
30,161,,,,137, 
40,262,,,,250, 
50,385,,,,399, 
60,494,,,,532, 
70,643,,,,660, 
80,803,,,,826, 
90,1004,,,,1045, 
100,1230,,,,1317, 
110,1451,,,,1597, 
120,1674,,,,1858, 
130,1861,,,,2064, 
140,2049,,,,2244, 
150,2252,,,,2468, 
160,2503,3,2,7,2760, 
170,2779,4,2,10,3080, 
180,3056,11,2,12,3369, 
190,3355,15,6,16,3679, 
200,3699,21,10,18,4046, 
210,4118,28,13,26,4502, 
220,4545,44,26,49,4973, 
230,5060,59,37,77,5513, 
240,5591,120,66,169,6034, 
250,6241,149,81,203,6752, 
260,6986,189,108,262,7566, 
270,7731,271,151,362,8427, 
280,8553,317,194,452,9299, 
290,9313,372,231,541,10162, 
300,10093,440,276,644,10986, 
310,10877,493,315,728,11786, 
320,11695,614,373,869,12628, 
330,12547,768,479,1130,13467, 
340,13401,997,638,1543,14352, 
350,14247,1302,884,2163,15143, 
360,15136,1638,1173,2852,15824, 
370,16106,2050,1479,3586,16545, 
380,16913,2458,1823,4465,17147, 
390,17759,2975,2313,5704,17718, 
400,18630,3446,2777,6875,18318, 
410,19507,3884,3236,8031,18931, 
420,20439,4344,3709,9168,19537, 
430,21372,4819,4152,10289,20139, 
440,22359,5285,4624,11486,20771, 
450,23351,5859,5189,12903,21385, 
460,24416,6489,5824,14538,22024, 
470,25479,7144,6562,16374,22664, 
480,26563,7887,7318,18285,23226, 
490,27768,8653,8153,20401,23802, 
500,28948,9513,9065,22706,24389, 
510,30152,10499,10091,25259,24964, 
520,31399,11448,11139,27865,25516, 
530,32656,12483,12206,30521,26105, 
540,33872,13656,13543,33848,26557, 
550,35286,14718,14730,36800,27078, 
560,36756,15800,15933,39798,27666, 
570,38187,16895,17080,42547,28259, 
580,39638,18038,18389,45739,28858, 
590,41151,19270,19786,49267,29380, 
600,42767,20498,21296,53112,29953, 
610,44423,21847,22819,56983,30511, 
620,45946,23111,24340,60789,31039, 
630,47614,24486,26057,65030,31602, 
640,49220,25890,27784,69403,32140, 
650,50901,27328,29465,73674,32626, 
660,52565,28749,31166,77815,33186,1 
670,54198,30059,32741,81741,33660,1 
680,55857,31419,34361,85629,34190,1 
690,57564,32773,35950,89435,34735,1 
700,59286,34159,37617,93564,35276,1 
710,60931,35596,39367,98008,35766,1 
720,62326,36946,41183,102585,36317,1 
730,63462,38315,42852,106832,36762,1 
740,64421,39634,44417,110472,37197,1 
750,65165,40762,45615,113091,37665,1 
760,65681,41598,46402,114704,38055,1 
770,66176,42260,46962,115751,38452,1 
780,66631,42789,47335,116454,38889,1 
790,67128,43268,47632,116988,39288,1 
800,67694,43473,47791,117226,39744,1 
810,67831,43480,47798,117232,39892,1 
820,67843,43480,47800,117238,39908,1 
830,67848,43480,47801,117243,39911,1 
840,67848,43482,47803,117245,39911,1 
842,67848,43482,47803,117245,39911,1 
