time,recvpackets@tsung_controller@ip-172-31-19-85 
10,5072 
20,5072 
30,5072 
40,5072 
50,5072 
60,5072 
70,5072 
80,5072 
90,5072 
100,5072 
110,5072 
120,5072 
130,5072 
140,5072 
150,5072 
160,5072 
170,5072 
180,5072 
190,5072 
200,5072 
210,5686 
220,6530 
230,7632 
240,8451 
250,9664 
260,11170 
270,12491 
280,13555 
290,13621 
300,13768 
310,14611 
320,14611 
330,14611 
340,16310 
350,18800 
360,18800 
370,20020 
380,22056 
390,22056 
400,22363 
410,22482 
420,22482 
430,23439 
440,23439 
450,24182 
460,25983 
470,28335 
480,29213 
490,31581 
500,32942 
510,34258 
520,35678 
530,37373 
540,37373 
550,42172 
560,42172 
570,42172 
580,42172 
590,42870 
600,46158 
610,48890 
620,51256 
630,51256 
640,53067 
650,53067 
660,53067 
670,53067 
680,53067 
690,53067 
700,53067 
710,53067 
720,53792 
730,53792 
740,53792 
750,53792 
760,53792 
770,53792 
780,53792 
790,53792 
800,53792 
810,53792 
820,53792 
830,53792 
840,53792 
