time,users_count,finish_users_count 
0,11,0 
10,21,0 
20,30,0 
30,37,0 
40,42,1 
50,48,9 
60,61,18 
70,84,27 
80,104,38 
90,123,41 
100,139,50 
110,139,70 
120,156,87 
130,174,105 
140,196,121 
150,215,133 
160,236,140 
170,258,154 
180,280,179 
190,321,193 
200,357,214 
210,402,238 
220,449,257 
230,499,291 
240,565,322 
250,625,354 
260,690,397 
270,744,450 
280,823,507 
290,859,563 
300,954,633 
310,1049,694 
320,1137,749 
330,1243,810 
340,1329,859 
350,1436,937 
360,1595,1027 
370,1766,1112 
380,1925,1208 
390,2092,1280 
400,2258,1348 
410,2404,1440 
420,2583,1525 
430,2792,1608 
440,2998,1693 
450,3174,1778 
460,3380,1878 
470,3566,1976 
480,3813,2120 
490,4055,2242 
500,4267,2382 
510,4498,2561 
520,4738,2735 
530,4974,2929 
540,5244,3157 
550,5546,3374 
560,5860,3599 
570,6160,3848 
580,6476,4076 
590,6760,4313 
600,7071,4553 
610,7411,4800 
620,7715,5058 
630,8027,5342 
640,8283,5628 
650,8560,5943 
660,8877,6274 
670,9231,6593 
680,9566,6934 
690,9938,7245 
700,10250,7566 
710,10525,7834 
720,10543,8137 
730,10543,8449 
740,10543,8794 
750,10543,9135 
760,10543,9436 
770,10543,9697 
780,10543,9923 
790,10543,10145 
800,10543,10437 
810,10543,10532 
820,10543,10540 
830,10543,10542 
840,10543,10543 
842,10543,10543 
