time,session 
40,0.1 
50,0.8 
60,0.9 
70,0.9 
80,1.1 
90,0.3 
100,0.9 
110,2 
120,1.7 
130,1.8 
140,1.6 
150,1.2 
160,0.7 
170,1.4 
180,2.5 
190,1.4 
200,2.1 
210,2.4 
220,1.9 
230,3.4 
240,3.1 
250,3.2 
260,4.3 
270,5.3 
280,5.7 
290,5.6 
300,7 
310,6.1 
320,5.5 
330,6.1 
340,4.9 
350,7.8 
360,9 
370,8.5 
380,9.6 
390,7.2 
400,6.8 
410,9.2 
420,8.5 
430,8.3 
440,8.5 
450,8.5 
460,10 
470,9.8 
480,14.4 
490,12.2 
500,14 
510,17.9 
520,17.4 
530,19.4 
540,22.8 
550,21.7 
560,22.5 
570,24.9 
580,22.8 
590,23.7 
600,24 
610,24.7 
620,25.8 
630,28.4 
640,28.6 
650,31.5 
660,33.1 
670,31.9 
680,34.1 
690,31.1 
700,32.1 
710,26.8 
720,30.3 
730,31.2 
740,34.5 
750,34.1 
760,30.1 
770,26.1 
780,22.6 
790,22.2 
800,29.2 
810,9.5 
820,0.8 
830,0.2 
840,0.1 
842,0 
