time,session 
40,0 
50,4248.326427428395 
60,8506.857440294203 
70,7675.5158032350455 
80,8729.944276800878 
90,15143.901224586838 
100,10709.100040117242 
110,7097.10040759868 
120,5125.238419207843 
130,9043.76912285999 
140,9668.612825493025 
150,10098.007427516668 
160,12708.777458903616 
170,7091.280863734355 
180,12907.824182002556 
190,7751.080733747229 
200,7153.763052412694 
210,6861.223929648447 
220,14784.550196045791 
230,10323.137544785159 
240,9749.394528786903 
250,8113.993480765485 
260,5656.781000621653 
270,11442.902030584375 
280,8786.58655971999 
290,9063.184603259166 
300,8092.602579335851 
310,9272.493587805007 
320,10333.964737267816 
330,7393.9833686485445 
340,9600.338663351144 
350,8584.30621891307 
360,9670.891991088667 
370,10419.280643372533 
380,13384.760021821357 
390,9126.291727368876 
400,11467.706956317044 
410,11456.28267744351 
420,10716.918968138612 
430,10367.698681044989 
440,16554.734144242688 
450,16208.638411637063 
460,15871.219751289153 
470,21514.503140605604 
480,22009.64795833778 
490,23499.204894165458 
500,25909.193320573093 
510,25654.527516651047 
520,29557.37921898619 
530,28597.430446041737 
540,28368.324673243 
550,29534.016757329355 
560,28982.143050525432 
570,27861.972666326667 
580,29421.5536204617 
590,29921.142662472306 
600,29340.914304962145 
610,29415.41360005947 
620,29976.8211985785 
630,29433.602540937096 
640,31159.535295817906 
650,28352.096054572896 
660,29803.16711910402 
670,30105.842620194813 
680,28770.15397484626 
690,30366.609395094896 
700,30487.647545191106 
710,29850.84536326058 
720,31343.890592039897 
730,30003.897888065145 
740,28769.796865117758 
750,29740.48200081641 
760,28255.500158860224 
770,25859.61185966801 
780,21807.99176094788 
790,19467.083621380363 
800,15342.330870161637 
810,11238.112631637397 
820,9407.784212286886 
830,3129.849500000004 
840,0.0 
842,0 
