time,size_sent,size_rcv 
0,2.328125,119.4859375 
10,11.83203125,318.821875 
20,64.04375,878.82734375 
30,169.45,1981.32734375 
40,300.94296875,3248.26875 
50,471.56171875,4799.6515625 
60,620.38671875,6120.68828125 
70,780.796875,7817.39921875 
80,979.68359375,9720.19609375 
90,1236.04609375,12194.3671875 
100,1542.71328125,15062.66796875 
110,1861.36484375,17788.52890625 
120,2158.49765625,20452.17109375 
130,2400.1609375,22613.334375 
140,2622.11171875,24779.41484375 
150,2886.46328125,27257.98671875 
160,3223.84609375,30457.24375 
170,3590.43984375,33834.33515625 
180,3945.36875,37067.84921875 
190,4315.17265625,40589.88203125 
200,4760.2875,44798.6890625 
210,5303.14453125,49837.79375 
220,5870.78359375,55229.171875 
230,6539.72421875,61454.63671875 
240,7254.9828125,67836.73203125 
250,8131.17109375,75890.13203125 
260,9140.221875,85131.9265625 
270,10244.34609375,94550.67734375 
280,11349.8671875,104512.459375 
290,12444.51015625,113793.55859375 
300,13512.3375,123283.4859375 
310,14545.04296875,132782.075 
320,15699.8109375,142694.96640625 
330,16952.540625,153375.44453125 
340,18353.27421875,164383.2078125 
350,19853.2578125,175451.28359375 
360,21336.57265625,186765.5671875 
370,22922.46796875,198809.4125 
380,24472.79765625,209278.82265625 
390,26234.26484375,220642.17734375 
400,27991.98515625,232135.2515625 
410,29772.73046875,243416.6609375 
420,31543.3109375,255534.69375 
430,33312.64921875,267822.08359375 
440,35149.93125,280474.07265625 
450,37167.20390625,293645.9984375 
460,39323.525,307579.94296875 
470,41662.2515625,321815.23125 
480,43995.5421875,336240.47578125 
490,46528.95078125,352095.48046875 
500,49204.99921875,368067.7625 
510,52079.85546875,384666.38515625 
520,54968.69609375,401520.68046875 
530,57943.46015625,418536.0015625 
540,61275.3234375,435310.79296875 
550,64401.44921875,454258.59921875 
560,67636.91640625,473524.64375 
570,70875.9265625,492218.74765625 
580,74359.17578125,511489.53203125 
590,77952.840625,531745.03203125 
600,81793.028125,553450.8 
610,85646.16875,575679.4046875 
620,89503.6078125,596186.9484375 
630,93683.5578125,618886.66328125 
640,97919.70703125,641003.875 
650,102045.91484375,663779.328125 
660,106169.08984375,686299.84921875 
670,110077.68984375,707935.20625 
680,114054.2234375,729988.93046875 
690,118064.31328125,752278.746875 
700,122201.82265625,775108.60390625 
710,126428.01796875,797629.90703125 
720,130686.125,818101.5 
730,134505.03671875,835970.31640625 
740,137911.3390625,851992.78984375 
750,140610.5390625,864544.68515625 
760,142521.8609375,873206.284375 
770,144013.33984375,880809.98671875 
780,145201.03515625,887475.08984375 
790,146254.06640625,893679.21953125 
800,147128.90390625,899192.6234375 
810,147328.46640625,900282.01640625 
820,147350.09375,900405.6 
830,147357.03828125,900448.0375 
840,147360.01484375,900454.5046875 
842,147360.01484375,900454.5046875 
