time,page 
0,31.52 
10,539.34 
20,539.34 
30,539.34 
40,539.34 
50,539.34 
60,539.34 
70,539.34 
80,539.34 
90,539.34 
100,539.34 
110,539.34 
120,539.34 
130,539.34 
140,539.34 
150,539.34 
160,539.34 
170,539.34 
180,539.34 
190,539.34 
200,539.34 
210,539.34 
220,539.34 
230,539.34 
240,2008.314 
250,2008.314 
260,2008.314 
270,2008.314 
280,2008.314 
290,2008.314 
300,2008.314 
310,2008.314 
320,2008.314 
330,2008.314 
340,2008.314 
350,2008.314 
360,2008.314 
370,2008.314 
380,3375.262 
390,5297.621 
400,6471.402 
410,11969.866 
420,12352.254 
430,14021.139 
440,16440.68 
450,16440.68 
460,17099.63 
470,17442.557 
480,17442.557 
490,18755.211 
500,20584.211 
510,20584.211 
520,26310.674 
530,26310.674 
540,26310.674 
550,26310.674 
560,26310.674 
570,28732.119 
580,28732.119 
590,28732.119 
600,28732.119 
610,28732.119 
620,28732.119 
630,28732.119 
640,28732.119 
650,28732.119 
660,60030.955 
670,60030.955 
680,60030.955 
690,60030.955 
700,60030.955 
710,60030.955 
720,60030.955 
730,60030.955 
740,60030.955 
750,60030.955 
760,60030.955 
770,60030.955 
780,60030.955 
790,60030.955 
800,60030.955 
810,60030.955 
820,60030.955 
830,60030.955 
840,60030.955 
842,60030.955 
