time,session 
40,33715.944 
50,55225.285 
60,62418.768 
70,62418.768 
80,71158.351 
90,77833.401 
100,77833.401 
110,77833.401 
120,77833.401 
130,77833.401 
140,77833.401 
150,77833.401 
160,77833.401 
170,77833.401 
180,97141.738 
190,97141.738 
200,97141.738 
210,97141.738 
220,97141.738 
230,97141.738 
240,97141.738 
250,97141.738 
260,97141.738 
270,97480.306 
280,97480.306 
290,97480.306 
300,97480.306 
310,97480.306 
320,97480.306 
330,97480.306 
340,97480.306 
350,97480.306 
360,97480.306 
370,97480.306 
380,121227.222 
390,121227.222 
400,121227.222 
410,121227.222 
420,121227.222 
430,121227.222 
440,136086.908 
450,136086.908 
460,136086.908 
470,136086.908 
480,141645.442 
490,141787.065 
500,164075.519 
510,164075.519 
520,166551.333 
530,166551.333 
540,166551.333 
550,170574.144 
560,170574.144 
570,170574.144 
580,195127.234 
590,195127.234 
600,195127.234 
610,195127.234 
620,195127.234 
630,195127.234 
640,195127.234 
650,195127.234 
660,195127.234 
670,195127.234 
680,195127.234 
690,195127.234 
700,195127.234 
710,195127.234 
720,195127.234 
730,195127.234 
740,195127.234 
750,195127.234 
760,195127.234 
770,195127.234 
780,195127.234 
790,195127.234 
800,195127.234 
810,195127.234 
820,195127.234 
830,195127.234 
840,195127.234 
842,195127.234 
