time,502,200,500,422,400,302 
310,5.7,62.2,,2.3,5,60.7 
320,16.2,58.1,,5.2,16.6,57.1 
330,15.4,62.7,,8.9,26.1,56.6 
340,2.9,85.1,,5.9,16.8,79.9 
350,3.7,91.2,1,4.6,13.7,96.5 
360,15.8,97,3,9.1,23.5,98.3 
370,20.2,94.9,1.6,10.3,29.8,90.8 
380,32.2,95.3,0.3,11.7,40.9,88.3 
390,58.7,95.6,0.3,18.2,76.1,88 
400,84.7,95.1,1.1,31.2,126.6,79.3 
410,91.9,94.6,2.3,36.6,148.4,71.8 
420,103.9,97.2,2.5,39.3,182.9,68.3 
430,99.2,107.3,5.8,51.9,195.6,72.5 
440,118,103.2,9.7,46.9,191.6,64 
450,127.5,89.2,10.2,48.7,204.3,50.4 
460,116.6,90,10.7,48.8,198.1,54.6 
470,94.8,106,10.9,53.5,198.6,58 
480,110.4,107.2,11.2,53.1,212.5,57.4 
490,102,109.3,13.2,58,220.2,54.7 
500,108.3,121,13.4,67.2,250.8,59.1 
510,129.1,123,13.3,71.8,285.1,54.1 
520,159.7,108.8,17.9,65.8,302.5,43.3 
530,149.3,111.3,18.2,72.3,306.8,40.2 
540,151.7,122.2,21.6,77.8,315.4,41.5 
550,153.7,101.4,20.2,65.8,297.6,33.1 
560,154.3,124.3,21.6,82.2,325.4,38.8 
570,164.3,125.4,20.9,79.2,345.5,41.3 
581,172.3,136.7,24.7,100.7,387.5,41.1 
590,181.7,104.2,18.5,77.7,370.7,33.2 
600,187.3,102.4,24.2,83.5,379.4,31.3 
610,178.7,118.3,25.8,85.4,364.4,30.8 
620,153.2,129.2,28.2,93.2,346.4,29.1 
630,188.3,115.4,25.7,79.9,353.1,25.2 
640,144.8,137.8,26.9,98.6,376.2,27.3 
650,160,130.4,23.6,92.5,397.2,28 
660,119.7,134.3,29,104.8,382.8,33.3 
670,146.9,115,29.5,95.7,380.1,25.5 
680,162.5,117.5,30.7,93.6,366.8,27.3 
690,185.6,116.6,32.2,85.9,354.4,23.3 
700,207.2,110.1,30,76.8,352.5,22.6 
710,183.1,132.2,22.9,90.7,392.8,23.6 
720,154.5,139.2,23.6,106.7,438.8,29.2 
730,118.7,131.3,28.6,120.5,443.7,30.9 
740,141.8,101.2,35.5,103.2,412.4,25.9 
750,80.6,81.2,41.7,99.3,295.6,22.7 
760,28.8,54.7,44.2,72.4,165.4,21.8 
770,3.8,33.8,43.4,46.9,72.8,20.2 
780,0,34.4,29.2,38.3,38.5,28.9 
790,0,32.9,11.5,13.5,13.8,32 
800,0,16.7,3,3.3,2.5,17.8 
810,0,3.8,0.3,0.6,0.4,3.9 
820,0,0.6,0,0.1,0,1.2 
830,0,0.6,0,0,0,0.8 
840,0,0.5,0,0,0,0.7 
850,0,0.7,0,0,0,0.7 
860,0,0.3,0,0,0,0.4 
870,0,0.4,0,0,0,0.3 
874,0,0,0,0,0,0 
