time,size_sent,size_rcv 
0,1.8234375,88.4921875 
10,5.93828125,108.1671875 
20,40.24921875,498.46796875 
30,78.4875,839.76015625 
40,138.3625,1353.81328125 
50,167.74453125,1592.2125 
60,183.340625,1773.628125 
70,194.04453125,1805.9328125 
80,257.48203125,2524.34921875 
90,290.88515625,2676.3015625 
100,329.253125,3036.99375 
110,306.340625,2659.18046875 
120,285.5125,2509.278125 
130,227.54296875,2111.75234375 
140,213.44765625,1956.94375 
150,233.546875,2274.84453125 
160,315.20546875,3079.171875 
170,349.53671875,3155.90390625 
180,383.9515625,3660.07890625 
190,384.2359375,3577.00078125 
200,460.91171875,4329.5328125 
210,486.10390625,4557.09375 
220,518.71640625,4819.54375 
230,566.3765625,5237.60390625 
240,625.65625,6033.7859375 
250,754.2875,6964.5671875 
260,794.92734375,7307.3546875 
270,816.159375,7700.340625 
280,806.99375,7257.43125 
290,749.7703125,6776.92578125 
300,795.51953125,7651.690625 
310,808.10859375,7278.553125 
320,876.99140625,7202.06328125 
330,955.10703125,7884.12734375 
340,1090.45,10206.0609375 
350,1294.1765625,11142.8765625 
360,1365.7078125,12001.18203125 
370,1448.93125,11856.96875 
380,1479.23828125,11871.30078125 
390,1740.16015625,12008.159375 
400,2041.53359375,12344.7671875 
410,2123.55234375,12044.1578125 
420,2309.865625,12510.4796875 
430,2427.30859375,13981.3828125 
440,2439.60546875,12578.03203125 
450,2391.63828125,11589.54765625 
460,2344.49375,11608.2609375 
470,2346.33046875,13295.5796875 
480,2485.15390625,13143.009375 
490,2468.4265625,13638.859375 
500,2760.1703125,15022.5 
510,2931.459375,15076.17265625 
520,3012.00078125,13342.90390625 
530,2996.06484375,13970.66796875 
540,3133.8984375,15038.8046875 
550,2847.58828125,12647.4109375 
560,3153.765625,15244.16796875 
570,3298.61015625,15350.30625 
581,3631.60703125,16751.17421875 
590,3308.47421875,13486.159375 
600,3391.06328125,13383.75703125 
610,3332.1046875,14578.27890625 
620,3241.63125,15756.2390625 
630,3286.3859375,13786.9828125 
640,3386.8109375,16368.678125 
650,3463.9875,15600.4921875 
660,3422.11953125,16384.634375 
670,3288.55625,14848.07265625 
680,3301.2109375,14999.85625 
690,3300.2328125,14292.53046875 
700,3324.60234375,13452.00078125 
710,3444.3390625,15456.11953125 
720,3737.37109375,16802.58359375 
730,3628.61015625,16853.69765625 
740,3461.35234375,14007.09921875 
750,2650.91640625,11772.64296875 
760,1725.721875,8081.45546875 
770,1001.33046875,5285.9125 
780,762.6625,4964.121875 
790,553.890625,3849.8484375 
800,264.58125,3850.08828125 
810,57.71640625,2825.91328125 
820,13.18046875,1846.2078125 
830,8.01875,2357.58828125 
840,7.50625,2580.89296875 
850,8.471875,1828.94609375 
860,4.4140625,798.671875 
870,4.0109375,1031.378125 
874,0,0 
