time,session 
40,43784.844 
50,50568.697 
60,59509.31 
70,59509.31 
80,61514.119 
90,66547.728 
100,66547.728 
110,68139.093 
120,68139.093 
130,81093.726 
140,81093.726 
150,81093.726 
160,81093.726 
170,81093.726 
180,81093.726 
190,81093.726 
200,81093.726 
210,81093.726 
220,81093.726 
230,81093.726 
240,81093.726 
250,81093.726 
260,81093.726 
270,99799.846 
280,99799.846 
290,99799.846 
300,99799.846 
310,99799.846 
320,99799.846 
330,99799.846 
340,99799.846 
350,99799.846 
360,99799.846 
370,99799.846 
380,99799.846 
390,99799.846 
400,99799.846 
410,124211.702 
420,124211.702 
430,124211.702 
440,124211.702 
450,124211.702 
460,124211.702 
470,124817.816 
480,124817.816 
490,154678.358 
500,154678.358 
510,154678.358 
520,154678.358 
530,154678.358 
540,154678.358 
550,154678.358 
560,154678.358 
570,154678.358 
580,154678.358 
590,154678.358 
600,154678.358 
610,154678.358 
620,154678.358 
630,154678.358 
640,154678.358 
650,154678.358 
660,154678.358 
670,154678.358 
680,154678.358 
690,154678.358 
700,154678.358 
710,154678.358 
720,154678.358 
730,154678.358 
740,154678.358 
750,154678.358 
760,154678.358 
770,154678.358 
780,154678.358 
790,154678.358 
800,154678.358 
810,154678.358 
813,154678.358 
