time,size_sent,size_rcv 
0,1.8234375,88.4921875 
10,7.76171875,196.659375 
20,48.0109375,695.12734375 
30,126.4984375,1534.8875 
40,264.8609375,2888.70078125 
50,432.60546875,4480.91328125 
60,615.94609375,6254.54140625 
70,809.990625,8060.47421875 
80,1067.47265625,10584.8234375 
90,1358.3578125,13261.125 
100,1687.6109375,16298.11875 
110,1993.9515625,18957.29921875 
120,2279.4640625,21466.57734375 
130,2507.00703125,23578.3296875 
140,2720.4546875,25535.2734375 
150,2954.0015625,27810.11796875 
160,3269.20703125,30889.28984375 
170,3618.74375,34045.19375 
180,4002.6953125,37705.27265625 
190,4386.93125,41282.2734375 
200,4847.84296875,45611.80625 
210,5333.946875,50168.9 
220,5852.66328125,54988.44375 
230,6419.03984375,60226.04765625 
240,7044.69609375,66259.83359375 
250,7798.98359375,73224.40078125 
260,8593.9109375,80531.75546875 
270,9410.0703125,88232.09609375 
280,10217.0640625,95489.52734375 
290,10966.834375,102266.453125 
300,11762.35390625,109918.14375 
310,12570.4625,117196.696875 
320,13447.45390625,124398.76015625 
330,14402.5609375,132282.8875 
340,15493.0109375,142488.9484375 
350,16787.1875,153631.825 
360,18152.8953125,165633.00703125 
370,19601.8265625,177489.97578125 
380,21081.06484375,189361.2765625 
390,22821.225,201369.4359375 
400,24862.75859375,213714.203125 
410,26986.3109375,225758.3609375 
420,29296.1765625,238268.840625 
430,31723.48515625,252250.2234375 
440,34163.090625,264828.25546875 
450,36554.72890625,276417.803125 
460,38899.22265625,288026.0640625 
470,41245.553125,301321.64375 
480,43730.70703125,314464.653125 
490,46199.13359375,328103.5125 
500,48959.30390625,343126.0125 
510,51890.76328125,358202.18515625 
520,54902.7640625,371545.0890625 
530,57898.82890625,385515.75703125 
540,61032.72734375,400554.56171875 
550,63880.315625,413201.97265625 
560,67034.08125,428446.140625 
570,70332.69140625,443796.446875 
581,73964.2984375,460547.62109375 
590,77272.77265625,474033.78046875 
600,80663.8359375,487417.5375 
610,83995.940625,501995.81640625 
620,87237.571875,517752.05546875 
630,90523.9578125,531539.03828125 
640,93910.76875,547907.71640625 
650,97374.75625,563508.20859375 
660,100796.87578125,579892.84296875 
670,104085.43203125,594740.915625 
680,107386.64296875,609740.771875 
690,110686.87578125,624033.30234375 
700,114011.478125,637485.303125 
710,117455.8171875,652941.42265625 
720,121193.18828125,669744.00625 
730,124821.7984375,686597.70390625 
740,128283.15078125,700604.803125 
750,130934.0671875,712377.44609375 
760,132659.7890625,720458.9015625 
770,133661.11953125,725744.8140625 
780,134423.78203125,730708.9359375 
790,134977.67265625,734558.784375 
800,135242.25390625,738408.87265625 
810,135299.9703125,741234.7859375 
820,135313.15078125,743080.99375 
830,135321.16953125,745438.58203125 
840,135328.67578125,748019.475 
850,135337.14765625,749848.42109375 
860,135341.56171875,750647.09296875 
870,135345.57265625,751678.47109375 
874,135345.57265625,751678.47109375 
