time,session 
40,4372.206010180614 
50,3518.1934523596415 
60,5092.410977813033 
70,7970.341062025613 
80,13213.078664179748 
90,6013.542811484094 
100,4600.3569154152965 
110,7526.74483386618 
120,4098.903806359778 
130,6949.465354997897 
140,11232.154972385117 
150,4869.399692456996 
160,6106.216748456652 
170,6240.136310942802 
180,7891.616623284945 
190,10746.924236746952 
200,6953.59245205304 
210,7726.802381764986 
220,9829.069798147764 
230,8051.228697012499 
240,8148.551011900628 
250,12248.243926065172 
260,11138.636841175517 
270,10141.774538383139 
280,11209.519601574457 
290,7530.298210852034 
300,7275.613475965786 
310,9452.015084941504 
320,10053.285638368487 
330,9595.490029901643 
340,7293.6815101733955 
350,13859.256612332332 
360,7501.921733335472 
370,8792.553517246744 
380,9206.652364907912 
390,7116.315916763014 
400,7018.421449324134 
410,8868.874380275502 
420,12580.118011155271 
430,13233.742533062252 
440,23649.917871720038 
450,23479.024635042784 
460,25361.71900476416 
470,24422.842634700934 
480,27692.939703427644 
490,30593.189030198486 
500,29425.412315444715 
510,31003.458805084676 
520,29657.710190076574 
530,30423.775872594582 
540,29628.636183686336 
550,26865.727100149445 
560,26577.11793209837 
570,25033.02486133377 
580,24828.291535703123 
590,28195.957053428396 
600,26738.74604911897 
610,24385.07674173142 
620,22643.284215522614 
630,23244.846104253953 
640,20928.685246245328 
650,21572.53995828412 
660,21319.86269091144 
670,21396.688619821707 
680,20328.934855977874 
690,20609.089923307885 
700,19954.234398606248 
710,20833.49482175901 
720,22550.766453852888 
730,19382.166792628672 
740,20433.367968834576 
750,20608.655357627867 
760,20144.11074789607 
770,22392.470991130154 
780,20129.946909559076 
790,20803.05118155246 
800,15588.711241611712 
810,14091.13244131468 
820,13845.7218364712 
830,10507.695505744034 
838,4676.701218228572 
