time,page 
0,30.893 
10,251.339 
20,251.339 
30,251.339 
40,251.339 
50,251.339 
60,251.339 
70,251.339 
80,251.339 
90,323.182 
100,323.182 
110,323.182 
120,323.182 
130,323.182 
140,323.182 
150,323.182 
160,323.182 
170,323.182 
180,323.182 
190,323.182 
200,323.182 
210,323.182 
220,323.182 
230,323.182 
240,323.182 
250,323.182 
260,323.182 
270,432.789 
280,465.701 
290,495.3 
300,495.3 
310,495.3 
320,495.3 
330,1889.738 
340,3599.135 
350,4563.676 
360,6699.484 
370,7227.419 
380,8726.072 
390,9244.266 
400,11322.737 
410,12457.567 
420,12930.401 
430,12930.401 
440,12930.401 
450,12930.401 
460,13077.51 
470,13087.224 
480,13411.073 
490,13411.073 
500,13411.073 
510,13411.073 
520,13698.292 
530,13698.292 
540,13698.292 
550,13698.292 
560,13698.292 
570,13726.04 
580,13726.04 
590,13726.04 
600,13726.04 
610,13726.04 
620,13726.04 
630,13726.04 
640,13726.04 
650,13726.04 
660,13726.04 
670,13726.04 
680,15255.328 
690,15255.328 
700,15255.328 
710,15255.328 
720,15255.328 
730,15255.328 
740,15255.328 
750,15255.328 
760,15255.328 
770,15255.328 
780,15255.328 
790,15255.328 
800,15255.328 
810,15255.328 
820,15255.328 
830,15255.328 
838,15255.328 
