time,size_sent,size_rcv 
0,3.34609375,116.5609375 
10,15.03984375,219.13984375 
20,56.03671875,656.18671875 
30,95.8,972.5296875 
40,154.821875,1473.071875 
50,170.21328125,1639.9234375 
60,174.30078125,1509.22734375 
70,144.91015625,1403.35625 
80,158.00703125,1548.36953125 
90,200.453125,1922.5015625 
100,265.13125,2576.153125 
110,269.41015625,2446.93515625 
120,260.04140625,2351.78125 
130,238.5828125,2391.03828125 
140,278.47578125,2577.23203125 
150,322.37578125,3028.34453125 
160,336.24296875,3030.25 
170,314.74296875,2896.509375 
180,346.146875,3376.92265625 
190,391.03671875,3921.25546875 
200,494.7234375,4754.321875 
210,599.94609375,5541.8671875 
220,652.171875,6085.653125 
230,695.759375,6492.60078125 
240,676.69375,6575.8953125 
250,802.5296875,7678.396875 
260,882.0015625,8250.7609375 
270,1046.609375,9758.30078125 
280,1101.28046875,10171.26484375 
290,1129.19453125,10304.790625 
300,1051.49765625,10141.14375 
310,1091.178125,10376.11875 
320,1243.178125,11740.17265625 
330,1344.12578125,12257.5140625 
340,1337.25703125,12201.01171875 
350,1291.28515625,11969.36640625 
360,1290.94609375,12379.53828125 
370,1260.88515625,12104.1203125 
380,1245.1421875,11916.92734375 
390,1265.90625,12015.2515625 
400,1296.94296875,11089.96015625 
410,1673.65703125,12146.09140625 
420,2020.109375,11987.91953125 
430,2329.16953125,12964.2390625 
440,2606.4765625,13066.63828125 
450,2611.00234375,11951.9484375 
460,2765.39140625,13231.76328125 
470,2687.7875,13602.04140625 
480,2543.80234375,13398.9265625 
490,2538.68359375,13713.7921875 
500,2539.63671875,13592.6515625 
510,2747.765625,12795.9125 
520,2802.3453125,12515.38125 
530,3128.5875,13717.55546875 
540,3162.84765625,14100.2609375 
550,3334.29140625,13711.0015625 
560,3378.5015625,13376.73828125 
570,3584.38828125,14659.78359375 
580,3789.259375,14772.99453125 
590,3969.87734375,14352.66171875 
600,3880.6453125,14728.6859375 
610,4096.103125,15199.83984375 
620,4166.103125,15267.275 
630,4152.68203125,15559.696875 
640,4468.2484375,15910.1609375 
650,4520.203125,15630.846875 
660,4502.9140625,15632.89453125 
670,4212.12109375,15258.8109375 
680,4535.61640625,16559.30859375 
690,4161.46953125,14322.528125 
700,4427.34375,16269.26640625 
710,4516.40625,16168.18359375 
720,4515.65625,14272.6109375 
730,4115.46796875,12696.534375 
740,3201.41328125,10913.39375 
750,2412.4953125,10009.23359375 
760,1454.07734375,8453.946875 
770,1002.48125,7320.19453125 
780,853.77734375,6398.2375 
790,738.62578125,6699.2140625 
800,765.58203125,6593.59453125 
810,783.11953125,7038.334375 
820,737.0296875,6063.7984375 
830,222.50703125,1200.7359375 
838,6.94765625,12.96953125 
