time,502,200,500,422,400,302 
400,24.1,87.9,2,4.8,26.2,81 
410,56.7,96.2,0.8,16,80.8,81.7 
420,92.9,90.1,2.2,25.7,143.3,73.1 
430,122.4,93.1,4.4,34.2,199.1,66 
440,150.2,94,6.3,41.4,229.5,68.1 
450,163,84.3,9.2,40.1,233.6,62.3 
460,166.8,95.3,10.4,44.9,256.5,58.6 
470,154.4,102.2,12.5,42.1,238,62 
480,129,103.1,14.9,49.7,210.5,63.2 
490,130.7,106.7,15.8,46.8,203,65.7 
500,126.9,103.6,16,49.1,211.6,63.2 
510,174.9,92.9,12.4,43.1,253.6,57 
520,177.3,89.3,15.6,46.4,270.2,51.4 
530,193.4,98.1,14.6,54.7,304.3,64.9 
540,203.1,102.3,19.9,57.5,313.4,52.7 
550,226.5,96.8,23,54.7,330.9,56.1 
560,242.6,92.9,19.6,57.1,344.1,50.6 
570,245.3,109.6,19.9,61.3,364.5,57 
580,272.4,108.1,19.4,59.3,386.9,58.6 
590,290.2,103.1,20.8,65.7,420.4,56.3 
600,270.7,105.2,24.1,71.4,413.2,53.2 
610,295.7,107.9,24,74.5,435.9,54 
620,305.2,108.9,28.8,74,440.3,50.5 
630,300,111.3,27.5,73.8,450.1,52.1 
640,323.6,110.6,23.7,80.8,484.4,58.4 
650,331.8,105.6,26.6,79.5,509.9,51.7 
660,325.4,108.3,31.9,85.4,497.9,50.4 
670,310.9,109.4,26.2,76.5,453.5,50.1 
680,324,118.6,31.7,90.8,487.4,53.5 
690,317.6,99.3,24.7,73.2,452.8,48.7 
700,316.6,115.5,31.8,86.3,488.2,48.9 
710,324,112.5,27.8,86.3,503.5,51.6 
720,310.5,90.9,33.1,90.3,518.4,51.8 
730,275.7,76.7,35.9,81.1,473.6,44.7 
740,195.6,65.9,35.4,67.8,348.3,39.1 
750,106.2,62.6,40.6,64,223.9,42.3 
760,21.8,57,35.5,44.4,98.9,42.8 
770,0,55.7,23.1,24.8,33.8,57.7 
780,0,53.1,9.1,9.6,8.7,67.8 
790,0,56.2,3,2.8,2.4,66.1 
800,0,57.8,0.2,0.2,0.3,71 
810,0,63.5,0,0,0,72.7 
820,0,60.1,0,0,0,63.2 
830,0,17.1,0,0,0,16.9 
838,0,0.2,0,0,0,0.7 
