time,page 
0,5.682 
10,5.603 
20,5.603 
30,5.603 
40,5.603 
50,5.428 
60,5.428 
70,5.428 
80,5.271 
90,5.271 
100,5.271 
110,5.271 
120,5.271 
130,5.198 
140,5.198 
150,5.198 
160,5.198 
170,5.198 
180,5.198 
190,5.138 
200,5.138 
210,5.138 
220,5.138 
230,5.138 
240,5.138 
250,5.138 
260,5.138 
270,5.138 
280,5.138 
290,5.138 
300,5.138 
310,5.138 
320,5.138 
330,5.138 
340,5.138 
350,5.138 
360,5.138 
370,5.138 
380,5.138 
390,5.138 
400,0.756 
410,0.751 
420,0.751 
430,0.749 
440,0.728 
450,0.728 
460,0.728 
470,0.728 
480,0.728 
490,0.728 
500,0.728 
510,0.728 
520,0.728 
530,0.728 
540,0.728 
550,0.728 
560,0.728 
570,0.728 
580,0.728 
590,0.728 
600,0.728 
610,0.728 
620,0.728 
630,0.728 
640,0.728 
650,0.728 
660,0.728 
670,0.728 
680,0.728 
690,0.728 
700,0.728 
710,0.728 
720,0.728 
730,0.728 
740,0.728 
750,0.728 
760,0.728 
770,0.728 
780,0.728 
790,0.728 
800,0.728 
810,0.728 
820,0.728 
830,0.728 
838,0.728 
