time,load@tsung_controller@ip-172-31-29-45 
0,0.16015625 
10,0.16015625 
20,0.16015625 
30,0.16015625 
40,0.16015625 
50,0.16015625 
60,0.16015625 
70,0.16015625 
80,0.16015625 
90,0.16015625 
100,0.16015625 
110,0.16015625 
120,0.16015625 
130,0.16015625 
140,0.16015625 
150,0.16015625 
160,0.16015625 
170,0.16015625 
180,0.16015625 
190,0.16015625 
200,0.16015625 
210,0.16015625 
220,0.16015625 
230,0.16015625 
240,0.16015625 
250,0.16015625 
260,0.16015625 
270,0.16015625 
280,0.16015625 
290,0.16015625 
300,0.16015625 
310,0.16015625 
320,0.16015625 
330,0.16015625 
340,0.16015625 
350,0.16015625 
360,0.16015625 
370,0.16015625 
380,0.16015625 
390,0.16015625 
400,0.16015625 
410,0.16015625 
420,0.16015625 
430,0.28125 
440,0.37890625 
450,0.46875 
460,0.7109375 
470,0.91015625 
480,0.91015625 
490,1.01171875 
500,1.08984375 
510,1.1484375 
520,1.1484375 
530,1.1484375 
540,1.1484375 
550,1.33984375 
560,1.33984375 
570,1.33984375 
580,1.33984375 
590,1.33984375 
600,1.33984375 
610,1.33984375 
620,1.33984375 
630,1.359375 
640,1.359375 
650,1.359375 
660,1.359375 
670,1.359375 
680,1.359375 
690,1.359375 
700,1.359375 
710,1.359375 
720,1.359375 
730,1.359375 
740,1.359375 
750,1.359375 
760,1.359375 
770,1.359375 
780,1.359375 
790,1.359375 
800,1.359375 
810,1.359375 
820,1.359375 
830,1.359375 
838,1.359375 
