time,freemem@tsung_controller@ip-172-31-29-45 
0,3498.0390625 
10,3500.71875 
20,3500.71875 
30,3500.71875 
40,3500.71875 
50,3500.71875 
60,3500.71875 
70,3500.71875 
80,3500.71875 
90,3500.71875 
100,3500.71875 
110,3500.71875 
120,3500.71875 
130,3500.71875 
140,3500.71875 
150,3500.71875 
160,3500.71875 
170,3500.71875 
180,3500.71875 
190,3500.71875 
200,3500.71875 
210,3500.71875 
220,3500.71875 
230,3500.71875 
240,3500.71875 
250,3500.71875 
260,3500.71875 
270,3500.71875 
280,3500.71875 
290,3500.71875 
300,3500.71875 
310,3500.71875 
320,3500.71875 
330,3500.71875 
340,3500.71875 
350,3500.71875 
360,3500.71875 
370,3500.71875 
380,3500.71875 
390,3500.71875 
400,3500.71875 
410,3500.71875 
420,3500.71875 
430,3500.71875 
440,3500.71875 
450,3500.71875 
460,3500.71875 
470,3500.71875 
480,3500.71875 
490,3500.71875 
500,3500.71875 
510,3500.71875 
520,3500.71875 
530,3500.71875 
540,3500.71875 
550,3500.71875 
560,3500.71875 
570,3500.71875 
580,3500.71875 
590,3500.71875 
600,3500.71875 
610,3500.71875 
620,3500.71875 
630,3500.71875 
640,3500.71875 
650,3500.71875 
660,3500.71875 
670,3500.71875 
680,3500.71875 
690,3500.71875 
700,3500.71875 
710,3500.71875 
720,3500.71875 
730,3500.71875 
740,3500.71875 
750,3500.71875 
760,3500.71875 
770,3500.71875 
780,3500.71875 
790,3500.71875 
800,3500.71875 
810,3500.71875 
820,3500.71875 
830,3500.71875 
838,3500.71875 
