time,connect,request 
0,1.532,8.592 
10,1.506,6.086 
20,1.473,4.904 
30,1.473,4.588 
40,1.275,4.281 
50,1.275,4.002 
60,1.275,3.943 
70,1.275,3.943 
80,1.196,3.943 
90,1.196,3.943 
100,1.196,3.943 
110,1.196,3.943 
120,1.162,3.855 
130,1.162,3.855 
140,1.162,3.855 
150,1.162,3.855 
160,1.162,3.855 
170,1.162,3.855 
180,1.162,3.855 
190,1.162,3.855 
200,1.162,3.855 
210,1.162,3.855 
220,1.162,3.855 
230,1.162,3.855 
240,1.162,3.855 
250,1.162,3.855 
260,1.162,3.855 
270,1.15,3.855 
280,1.15,3.855 
290,1.15,3.855 
300,1.15,3.855 
310,1.117,0.779 
320,1.117,0.779 
330,1.117,0.779 
340,0.948,0.746 
350,0.867,0.746 
360,0.867,0.746 
370,0.867,0.746 
380,0.867,0.746 
390,0.861,0.746 
400,0.852,0.733 
410,0.849,0.733 
420,0.849,0.733 
430,0.849,0.733 
440,0.849,0.733 
450,0.849,0.733 
460,0.849,0.733 
470,0.849,0.733 
480,0.849,0.733 
490,0.849,0.733 
500,0.849,0.733 
510,0.849,0.733 
520,0.849,0.733 
530,0.824,0.733 
540,0.824,0.733 
550,0.824,0.733 
560,0.824,0.733 
570,0.824,0.733 
580,0.824,0.733 
590,0.824,0.733 
600,0.824,0.733 
610,0.824,0.733 
620,0.824,0.733 
630,0.824,0.733 
640,0.824,0.733 
650,0.824,0.733 
660,0.824,0.733 
670,0.824,0.733 
680,0.824,0.733 
690,0.824,0.733 
700,0.824,0.733 
710,0.824,0.733 
720,0.824,0.733 
730,0.824,0.733 
740,0.824,0.733 
750,0.824,0.733 
760,0.824,0.733 
770,0.824,0.733 
780,0.824,0.733 
790,0.824,0.733 
800,0.824,0.733 
810,0.824,0.733 
816,0.824,0.733 
