time,session 
50,3689.6308867392436 
60,6769.974755983504 
70,7707.23378641781 
80,10495.98947815295 
90,8973.5360695141 
100,9650.594994737774 
110,3601.423889312486 
120,8197.561485496653 
130,11753.011433335794 
140,13319.109402612496 
150,5505.641110334873 
160,8173.227697979594 
170,8807.945899701373 
180,5637.69628639367 
190,11829.625405988625 
200,6925.627717719724 
210,5346.957650613985 
220,8205.92855336565 
230,6315.588916586527 
240,9106.727663161262 
250,10086.07405273043 
260,8491.762070510922 
270,8579.23269534445 
280,5799.800692832349 
290,9239.96312586966 
300,8830.60916091153 
310,9744.626057193349 
320,9730.079433375035 
330,9308.047711462574 
340,8334.169034473458 
350,11425.241105097528 
360,15317.68555446538 
370,12283.984774052658 
380,11981.537708472959 
390,12463.603406416783 
400,10659.537099085319 
410,12548.986070732704 
420,12514.894000620425 
430,11068.956538754064 
440,12239.64050614666 
450,12833.419699981718 
460,12778.054559397795 
470,11767.337001123284 
480,11783.990831037605 
490,12797.882217455954 
500,11743.187177920017 
510,11417.628710507217 
520,11787.202183487103 
530,13541.719655760133 
540,11013.641345065502 
550,11680.818708416473 
560,10446.51054564309 
570,12391.19156004845 
580,11757.06836481042 
590,12781.203723458797 
600,10733.894407856436 
610,10528.90974316655 
620,11275.214411829362 
630,9930.707014630783 
640,12020.855459239796 
650,11734.852816236329 
660,10382.727471014137 
670,11289.429883348017 
680,10285.82008573211 
690,12137.162228378405 
700,10821.792887097257 
710,13080.00257739143 
720,10713.10754120228 
730,8952.566360894321 
740,9545.832496252551 
750,10241.985105091584 
760,10481.595975932438 
770,9843.36474136636 
780,8365.32533303471 
790,11834.431194036437 
800,8289.031097900393 
810,4528.845685812451 
816,0.0 
