time,page 
0,26.716 
10,26.716 
20,137.839 
30,137.839 
40,142.306 
50,235.84 
60,235.84 
70,235.84 
80,235.84 
90,235.84 
100,235.84 
110,235.84 
120,235.84 
130,235.84 
140,235.84 
150,235.84 
160,235.84 
170,235.84 
180,235.84 
190,235.84 
200,353.735 
210,353.735 
220,353.735 
230,789.262 
240,789.262 
250,789.262 
260,789.262 
270,789.262 
280,1021.683 
290,1336.095 
300,1735.549 
310,3190.684 
320,3774.683 
330,3774.683 
340,3774.683 
350,3774.683 
360,3774.683 
370,3946.226 
380,4393.836 
390,4838.336 
400,4838.336 
410,4838.336 
420,4838.336 
430,4936.524 
440,4936.524 
450,4936.524 
460,4936.524 
470,4936.524 
480,4936.524 
490,4936.524 
500,4936.524 
510,5565.424 
520,5565.424 
530,5565.424 
540,5565.424 
550,5565.424 
560,5565.424 
570,5565.424 
580,5720.459 
590,5720.459 
600,5720.459 
610,5720.459 
620,5720.459 
630,5720.459 
640,5720.459 
650,5720.459 
660,5847.423 
670,5847.423 
680,5847.423 
690,5847.423 
700,5847.423 
710,5847.423 
720,5847.423 
730,5933.833 
740,5933.833 
750,5933.833 
760,6019.396 
770,6019.396 
780,6019.396 
790,6019.396 
800,6019.396 
810,6019.396 
816,6019.396 
