time,502,200,500,422,400,302 
310,3.8,62.8,,,2.2,63.3 
320,5.2,68.2,,2.1,7.7,64.5 
330,19.8,65.7,,7.2,24.2,64.9 
340,30.1,71.5,,8.8,43,69.3 
350,51.8,65.6,0.6,17,73.4,65.2 
360,59.6,72.8,0.8,19.9,93.7,60.8 
370,77.7,69.1,2.3,22.2,104.2,47.8 
380,90.7,60.7,2.6,22.1,115.2,40.3 
390,98,53.7,2.7,25.7,131,37.2 
400,103.1,67.1,2.8,30.3,167.2,38.2 
410,126.5,64,5.7,34.8,182,41.8 
420,138.9,63.5,8,39.1,208.1,35.9 
430,158.6,60.4,6,32,222.1,32.7 
440,170.6,55.4,6.8,33.2,229.8,33.6 
450,157.9,59,8,32.7,216.5,31.3 
460,152.7,59.1,8.6,40.3,217.3,32.2 
470,167.4,51.7,8,31,219.5,30.5 
480,169,63.9,8.6,37.4,233.4,34.1 
490,177.6,53.7,8.4,35.2,238.8,28.7 
500,210.1,59.6,7.5,38.2,286.1,29.6 
510,215.1,49.9,7.3,33.1,278.8,22.7 
520,220.6,58.7,9.4,40.8,304.7,26.3 
530,227.5,58.8,10,40,310.5,25.8 
540,237.8,53.2,9.5,38.3,314.6,22.6 
550,254.5,58.7,11,36.4,309.9,23.9 
560,259.3,55.8,9.4,37.9,322.5,23.6 
570,322.4,68.4,10.9,45.2,418.6,24.7 
580,297.8,49.9,8.6,39.4,398.6,19.9 
590,337.3,62.8,11.5,48.3,449.3,19.7 
600,336.8,56.9,14.9,48.2,435.6,17.2 
610,341.9,61.1,15.2,45.1,419.8,14.2 
620,348.4,67.2,14.7,46.1,429,15.7 
630,347.4,60.4,12.8,47.6,453.9,15.2 
640,383.9,71.3,14.1,57.6,532.3,18.1 
650,412.6,70.9,16.2,59.6,573.7,17.4 
660,401.4,53.6,17.7,51.3,529.7,13.8 
670,379.9,63.4,18.4,55.7,491.5,13.2 
680,389.3,65.6,20,52.7,469.6,11.5 
690,374.7,65.8,15.1,47.7,455.4,13.2 
700,335.6,61.7,13.8,50.5,454.6,13.4 
710,382.4,67.6,13.1,54.1,518.9,15.6 
720,429.5,54.8,16.5,54.9,579,17 
730,403.7,39.8,16.8,52.7,551,16.6 
740,305.8,44.3,18.9,54.5,450.1,15.5 
750,198.4,33.8,20.5,42.9,280,13.4 
760,91.7,32.6,23.4,47.6,148,17 
770,13.2,32.9,21.5,30.1,49.5,21.9 
780,0,33.8,14.2,16.4,19.9,34.9 
790,0,21.9,4.2,4.5,2.5,25.9 
800,0,9.1,0.4,0.4,0.1,10.5 
810,0,2,0,0,0,2.3 
816,0,0.1,0,0,0,0.2 
