time,connect,request 
0,0.2,0.2 
10,1.1,1.4 
20,1.5,4.8 
30,0.7,14.2 
40,1.4,23.4 
50,0.5,30.8 
60,1.4,34.2 
70,1.5,33.6 
80,1.3,30.7 
90,1.1,34 
100,1.6,38.1 
110,1.5,43.6 
120,1.4,41.9 
130,2.6,44.8 
140,1.3,42 
150,2,47.7 
160,2.3,56.4 
170,1.9,58.4 
180,1.9,63.1 
190,3.8,64.8 
200,4.3,67.9 
210,4.8,78.4 
220,2.7,98.6 
230,3.3,101.8 
240,3.7,112.7 
250,6.2,113 
260,7,121.1 
270,5,135.9 
280,6.6,144.8 
290,5.9,143.8 
300,7.6,139.6 
310,10.5,131.9 
320,17.1,147.8 
330,29.9,181.9 
340,48.9,222.7 
350,77.5,273.6 
360,103.1,307.6 
370,119.4,323.3 
380,130.2,331.6 
390,139.6,348.3 
400,178.2,408.7 
410,195.9,454.8 
420,221,493.5 
430,237.4,511.8 
440,248,529.3 
450,235.3,505.5 
460,238.2,510.1 
470,234.9,508.2 
480,255.8,546.4 
490,254.1,542.3 
500,304.7,631.2 
510,298.1,606.9 
520,327.9,660.4 
530,329,672.7 
540,342,676 
550,342.1,694.2 
560,345.7,708.6 
570,445,890.1 
580,415.5,814.4 
590,479.7,928.9 
600,472,909.6 
610,459.6,897.2 
620,466.8,921.2 
630,479,937.3 
640,549.2,1076.7 
650,602.7,1150.8 
660,557.9,1067.7 
670,540.1,1022.1 
680,528.6,1004.5 
690,496.2,972.9 
700,469.7,932.8 
710,541.2,1051.5 
720,604,1151.9 
730,559.4,1080.5 
740,472.5,889.2 
750,310,589 
760,175.2,360.3 
770,60,169.1 
780,24.8,119.2 
790,3.9,59 
800,0.2,20.5 
810,0,4.3 
816,0,0.3 
