time,page 
0,8.592 
10,6.086 
20,5.837 
30,4.726 
40,4.726 
50,4.726 
60,4.726 
70,4.726 
80,4.726 
90,4.726 
100,4.726 
110,4.726 
120,4.726 
130,4.726 
140,4.726 
150,4.726 
160,4.713 
170,4.713 
180,4.713 
190,4.713 
200,4.713 
210,4.713 
220,4.713 
230,4.713 
240,4.713 
250,4.713 
260,4.713 
270,4.713 
280,4.713 
290,4.713 
300,4.713 
310,0.821 
320,0.821 
330,0.821 
340,0.821 
350,0.821 
360,0.821 
370,0.821 
380,0.821 
390,0.821 
400,0.809 
410,0.809 
420,0.809 
430,0.809 
440,0.809 
450,0.809 
460,0.809 
470,0.809 
480,0.809 
490,0.809 
500,0.809 
510,0.808 
520,0.808 
530,0.808 
540,0.808 
550,0.808 
560,0.808 
570,0.808 
580,0.808 
590,0.808 
600,0.808 
610,0.808 
620,0.808 
630,0.808 
640,0.808 
650,0.808 
660,0.808 
670,0.808 
680,0.808 
690,0.808 
700,0.808 
710,0.808 
720,0.808 
730,0.808 
740,0.808 
750,0.808 
760,0.808 
770,0.808 
780,0.808 
790,0.808 
800,0.808 
810,0.808 
816,0.808 
