time,freemem@tsung_controller@ip-172-31-28-10 
0,3510.98046875 
10,3512.9375 
20,3512.30859375 
30,3508.68359375 
40,3500.09375 
50,3489.68359375 
60,3484.98046875 
70,3483.68359375 
80,3484.31640625 
90,3484.45703125 
100,3483.71875 
110,3483.875 
120,3477.34375 
130,3476.296875 
140,3480.43359375 
150,3481.97265625 
160,3482.796875 
170,3474.453125 
180,3473.9609375 
190,3471.8828125 
200,3468.31640625 
210,3466.82421875 
220,3447.60546875 
230,3443.828125 
240,3419.1328125 
250,3418.24609375 
260,3415.0 
270,3423.89453125 
280,3424.13671875 
290,3416.37109375 
300,3396.7265625 
310,3390.203125 
320,3365.140625 
330,3349.56640625 
340,3331.26953125 
350,3309.7578125 
360,3306.99609375 
370,3306.03515625 
380,3291.0 
390,3292.9921875 
400,3293.30859375 
410,3291.7421875 
420,3289.94921875 
430,3274.17578125 
440,3272.890625 
450,3269.82421875 
460,3272.8515625 
470,3273.35546875 
480,3271.47265625 
490,3270.57421875 
500,3269.5078125 
510,3267.453125 
520,3269.55859375 
530,3236.453125 
540,3234.74609375 
550,3238.296875 
560,3234.3046875 
570,3234.96484375 
580,3220.13671875 
590,3218.80859375 
600,3215.41015625 
610,3212.6015625 
620,3214.9609375 
630,3197.94921875 
640,3170.75 
650,3142.16015625 
660,3144.671875 
670,3139.5859375 
680,3144.51171875 
690,3138.4921875 
700,3143.1171875 
710,3147.36328125 
720,3133.8828125 
730,3139.23828125 
740,3144.6796875 
750,3147.8828125 
760,3156.80078125 
770,3157.49609375 
780,3155.55078125 
790,3174.62109375 
800,3192.359375 
810,3211.12890625 
816,3222.6875 
