time,size_sent,size_rcv 
0,1.915625,98.88671875 
10,12.303125,310.23359375 
20,69.7125,1789.30703125 
30,157.0625,4255.90078125 
40,268.075,6940.73046875 
50,372.8609375,8403.24609375 
60,490.51953125,12128.00625 
70,638.83671875,15310.2828125 
80,848.434375,18287.16484375 
90,1061.53125,22071.584375 
100,1307.10546875,25425.93828125 
110,1554.03515625,28325.6359375 
120,1816.85234375,31014.4015625 
130,2063.26015625,33334.3078125 
140,2348.1671875,36218.48203125 
150,2670.9453125,39478.83984375 
160,3019.93828125,42975.36640625 
170,3388.98828125,46606.3859375 
180,3777.14296875,50412.2578125 
190,4186.95859375,54739.9609375 
200,4681.378125,59617.71953125 
210,5229.375,65181.7109375 
220,5874.409375,71424.91171875 
230,6430.2640625,76781.903125 
240,7017.36796875,82563.64296875 
250,7639.7953125,88629.98125 
260,8222.21484375,94629.42890625 
270,8860.046875,100943.315625 
280,9517.50859375,107280.88828125 
290,10233.88125,113443.76640625 
300,11077.56484375,120593.5234375 
310,12058.88828125,128199.4265625 
320,13159.74453125,134974.2390625 
330,14368.659375,142048.83828125 
340,15625.08125,148831.50859375 
350,16904.87265625,155351.2015625 
360,18156.275,162526.003125 
370,19482.5953125,169669.9640625 
380,20926.82890625,176673.540625 
390,22592.82734375,183877.73515625 
400,24451.2203125,190977.534375 
410,26452.2203125,198743.42890625 
420,28372.88125,205119.615625 
430,30338.3765625,212481.084375 
440,32276.721875,218866.13671875 
450,34255.15,226451.3625 
460,36360.96953125,233912.0609375 
470,38616.1640625,241085.428125 
480,40967.73671875,248844.16484375 
490,43349.09296875,256481.3609375 
500,45829.7484375,262772.25546875 
510,48233.384375,269334.32265625 
520,50957.26171875,276532.796875 
530,53735.5765625,283180.9546875 
540,56509.4796875,290517.70625 
550,59212.484375,297567.6484375 
560,62046.2484375,304701.04765625 
570,65090.14453125,311705.46640625 
580,68342.7390625,319878.7609375 
590,71729.58671875,328285.38203125 
600,75404.96015625,336490.60625 
610,79052.19140625,344571.528125 
620,82708.4484375,352318.0546875 
630,86455.35234375,360115.9375 
640,90352.4109375,369586.62109375 
650,94362.80859375,379268.615625 
660,98245.85078125,388207.6171875 
670,102363.55703125,397306.73359375 
680,106638.040625,406036.7890625 
690,110875.61015625,416402.2046875 
700,115173.58515625,427488.0421875 
710,119528.84375,438597.83359375 
720,123847.7953125,449633.28984375 
730,127694.25859375,458570.6640625 
740,130916.51484375,466474.59921875 
750,133117.03515625,472124.29765625 
760,134266.671875,475817.353125 
770,134864.60546875,478705.1046875 
780,135169.64609375,480078.71328125 
790,135262.125,480469.984375 
800,135289.91328125,480587.8234375 
810,135298.84453125,480616.4203125 
820,135302.60078125,480641.596875 
830,135305.4203125,480657.13984375 
834,135306.17734375,480658.67109375 
