time,connect,request 
0,1.595,7.136 
10,1.469,6.028 
20,1.356,6.028 
30,1.353,6.028 
40,1.132,6.028 
50,1.132,5.226 
60,1.132,5.226 
70,1.132,5.226 
80,1.132,5.226 
90,1.132,5.226 
100,1.132,5.226 
110,1.132,5.226 
120,1.132,5.226 
130,1.132,5.226 
140,1.132,5.067 
150,1.132,5.067 
160,1.132,5.067 
170,1.132,5.067 
180,1.13,5.067 
190,1.13,5.06 
200,1.13,5.06 
210,1.13,5.06 
220,1.13,5.06 
230,1.13,5.06 
240,1.13,5.06 
250,1.13,5.06 
260,1.13,5.06 
270,1.13,5.06 
280,1.13,0.815 
290,1.123,0.775 
300,0.958,0.753 
310,0.859,0.753 
320,0.859,0.753 
330,0.832,0.753 
340,0.832,0.753 
350,0.832,0.753 
360,0.832,0.753 
370,0.832,0.741 
380,0.832,0.741 
390,0.832,0.741 
400,0.832,0.741 
410,0.832,0.741 
420,0.832,0.741 
430,0.832,0.741 
440,0.832,0.741 
450,0.832,0.741 
460,0.832,0.741 
470,0.832,0.741 
480,0.832,0.741 
490,0.832,0.741 
500,0.832,0.741 
510,0.832,0.741 
520,0.832,0.741 
530,0.832,0.741 
540,0.832,0.741 
550,0.832,0.741 
560,0.832,0.741 
570,0.832,0.741 
580,0.832,0.741 
590,0.832,0.741 
600,0.832,0.741 
610,0.832,0.741 
620,0.832,0.741 
630,0.832,0.741 
640,0.832,0.741 
650,0.832,0.741 
660,0.832,0.741 
670,0.832,0.741 
680,0.832,0.741 
690,0.832,0.741 
700,0.832,0.741 
710,0.832,0.741 
720,0.832,0.741 
730,0.832,0.741 
740,0.832,0.741 
750,0.832,0.741 
760,0.832,0.741 
770,0.832,0.741 
780,0.832,0.741 
790,0.832,0.741 
800,0.832,0.741 
810,0.832,0.741 
820,0.832,0.741 
830,0.832,0.741 
834,0.832,0.741 
