time,freemem@tsung_controller@ip-172-31-29-45 
0,3505.4921875 
10,3508.81640625 
20,3508.81640625 
30,3508.81640625 
40,3508.81640625 
50,3508.81640625 
60,3508.81640625 
70,3508.81640625 
80,3508.81640625 
90,3508.81640625 
100,3508.81640625 
110,3508.81640625 
120,3508.81640625 
130,3508.81640625 
140,3508.81640625 
150,3508.81640625 
160,3508.81640625 
170,3508.81640625 
180,3508.81640625 
190,3508.81640625 
200,3508.81640625 
210,3508.81640625 
220,3508.81640625 
230,3508.81640625 
240,3508.81640625 
250,3508.81640625 
260,3508.81640625 
270,3508.81640625 
280,3508.81640625 
290,3508.81640625 
300,3508.81640625 
310,3508.81640625 
320,3508.81640625 
330,3508.81640625 
340,3508.81640625 
350,3508.81640625 
360,3508.81640625 
370,3508.81640625 
380,3508.81640625 
390,3508.81640625 
400,3508.81640625 
410,3508.81640625 
420,3508.81640625 
430,3508.81640625 
440,3508.81640625 
450,3508.81640625 
460,3508.81640625 
470,3508.81640625 
480,3508.81640625 
490,3508.81640625 
500,3508.81640625 
510,3508.81640625 
520,3508.81640625 
530,3508.81640625 
540,3508.81640625 
550,3508.81640625 
560,3508.81640625 
570,3508.81640625 
580,3508.81640625 
590,3508.81640625 
600,3508.81640625 
610,3508.81640625 
620,3508.81640625 
630,3508.81640625 
640,3508.81640625 
650,3508.81640625 
660,3508.81640625 
670,3508.81640625 
680,3508.81640625 
690,3508.81640625 
700,3508.81640625 
710,3508.81640625 
720,3508.81640625 
730,3508.81640625 
740,3508.81640625 
750,3508.81640625 
760,3508.81640625 
770,3508.81640625 
780,3508.81640625 
790,3508.81640625 
800,3508.81640625 
810,3508.81640625 
820,3508.81640625 
830,3508.81640625 
834,3508.81640625 
