time,session 
40,0.1 
50,0.9 
60,0.6 
70,0.1 
80,0.7 
90,0.9 
100,1.5 
110,0.9 
120,1.3 
130,1.9 
140,1.3 
150,1 
160,1.6 
170,1.7 
180,2 
190,2.1 
200,2.2 
210,2.2 
220,1.8 
230,2.3 
240,2.7 
250,2.8 
260,2.6 
270,2.1 
280,1.7 
290,2.8 
300,2.5 
310,3 
320,4.8 
330,6.3 
340,8.7 
350,9.3 
360,9.1 
370,10.8 
380,9.4 
390,8.6 
400,12 
410,11.7 
420,15.2 
430,19 
440,17.2 
450,14.7 
460,15.6 
470,16.8 
480,16.6 
490,17.1 
500,22.9 
510,19.2 
520,20.1 
530,23.2 
540,24.7 
550,25.1 
560,23.7 
570,24.7 
580,24.6 
590,24.8 
600,31 
610,31.4 
620,36.7 
630,33.3 
640,32.2 
650,32.5 
660,38.8 
670,37.1 
680,37.6 
690,37.2 
700,38.9 
710,40.7 
720,36.2 
730,39.8 
740,38.4 
750,36.3 
760,28.4 
770,24.3 
780,11.3 
790,3.4 
800,1 
810,0.3 
820,0 
830,0 
834,0.1 
