time,size_sent,size_rcv 
0,1.915625,98.88671875 
10,10.3875,211.346875 
20,57.409375,1479.0734375 
30,87.35,2466.59375 
40,111.0125,2684.8296875 
50,104.7859375,1462.515625 
60,117.65859375,3724.76015625 
70,148.3171875,3182.2765625 
80,209.59765625,2976.88203125 
90,213.096875,3784.41953125 
100,245.57421875,3354.35390625 
110,246.9296875,2899.69765625 
120,262.8171875,2688.765625 
130,246.4078125,2319.90625 
140,284.90703125,2884.17421875 
150,322.778125,3260.3578125 
160,348.99296875,3496.5265625 
170,369.05,3631.01953125 
180,388.1546875,3805.871875 
190,409.815625,4327.703125 
200,494.41953125,4877.75859375 
210,547.996875,5563.99140625 
220,645.034375,6243.20078125 
230,555.8546875,5356.99140625 
240,587.10390625,5781.73984375 
250,622.42734375,6066.33828125 
260,582.41953125,5999.44765625 
270,637.83203125,6313.88671875 
280,657.46171875,6337.57265625 
290,716.37265625,6162.878125 
300,843.68359375,7149.75703125 
310,981.3234375,7605.903125 
320,1100.85625,6774.8125 
330,1208.91484375,7074.59921875 
340,1256.421875,6782.6703125 
350,1279.79140625,6519.69296875 
360,1251.40234375,7174.8015625 
370,1326.3203125,7143.9609375 
380,1444.23359375,7003.5765625 
390,1665.9984375,7204.19453125 
400,1858.39296875,7099.79921875 
410,2001,7765.89453125 
420,1920.6609375,6376.18671875 
430,1965.4953125,7361.46875 
440,1938.3453125,6385.05234375 
450,1978.428125,7585.22578125 
460,2105.81953125,7460.6984375 
470,2255.19453125,7173.3671875 
480,2351.57265625,7758.73671875 
490,2381.35625,7637.19609375 
500,2480.65546875,6290.89453125 
510,2403.6359375,6562.0671875 
520,2723.87734375,7198.47421875 
530,2778.31484375,6648.1578125 
540,2773.903125,7336.7515625 
550,2703.0046875,7049.9421875 
560,2833.7640625,7133.39921875 
570,3043.89609375,7004.41875 
580,3252.59453125,8173.29453125 
590,3386.84765625,8406.62109375 
600,3675.3734375,8205.22421875 
610,3647.23125,8080.921875 
620,3656.25703125,7746.5265625 
630,3746.90390625,7797.8828125 
640,3897.05859375,9470.68359375 
650,4010.39765625,9681.99453125 
660,3883.0421875,8939.0015625 
670,4117.70625,9099.11640625 
680,4274.48359375,8730.05546875 
690,4237.56953125,10365.415625 
700,4297.975,11085.8375 
710,4355.25859375,11109.79140625 
720,4318.9515625,11035.45625 
730,3846.46328125,8937.37421875 
740,3222.25625,7903.93515625 
750,2200.5203125,5649.6984375 
760,1149.63671875,3693.05546875 
770,597.93359375,2887.7515625 
780,305.040625,1373.60859375 
790,92.47890625,391.27109375 
800,27.78828125,117.8390625 
810,8.93125,28.596875 
820,3.75625,25.1765625 
830,2.81953125,15.54296875 
834,0.75703125,1.53125 
