time,page 
0,9.339699999999999 
10,34.558173913043476 
20,233.32096551724126 
30,232.2883707865168 
40,268.7161709401709 
50,124.41350420168072 
60,422.67027272727245 
70,279.15733333333327 
80,151.7543761061949 
90,168.84842796610172 
100,127.12843065693424 
110,89.03433720930231 
120,52.812280936454854 
130,54.2354581818182 
140,64.06010862619812 
150,64.75686918604649 
160,59.00672613065321 
170,88.79500000000006 
180,70.54492093023264 
190,84.90042548596116 
200,167.50754495412843 
210,177.36109650582355 
220,335.2924236006046 
230,744.2966219931263 
240,902.2129936908509 
250,916.0405604719753 
260,1464.3405143721657 
270,1731.429810030394 
280,2146.6356308539985 
290,2179.247959459464 
300,1885.8278296650708 
310,1490.445802180684 
320,1247.0134536489165 
330,1147.8612609970705 
340,1006.668634759358 
350,994.7119639448568 
360,1043.5068864583332 
370,902.4282874396137 
380,858.3941357048728 
390,739.7161312548126 
400,649.1197223157178 
410,616.6959915651361 
420,592.5195575136179 
430,591.8965944205994 
440,607.0343282019703 
450,589.0732480146618 
460,548.2218608497284 
470,530.9894911433161 
480,502.6608890858444 
490,474.2957768895346 
500,429.3186170510139 
510,455.41192249167716 
520,421.96764023618977 
530,385.32511850649365 
540,413.7686774454332 
550,393.0175259753394 
560,387.64271967918614 
570,356.2530451438863 
580,337.9564663494216 
590,312.3039174551398 
600,300.29530748422013 
610,295.0350238450085 
620,304.28885161577176 
630,281.3482291339702 
640,286.1987254115367 
650,276.6442002161567 
660,271.6968704115679 
670,270.8153211573711 
680,254.17708705045015 
690,276.22596824789514 
700,269.8445751998995 
710,262.4669890634839 
720,271.4973782894739 
730,288.5007471159686 
740,361.5538199240642 
750,492.53574750394114 
760,915.7119914271307 
770,1030.7417893356594 
780,63.5699173076923 
790,16.388561290322574 
800,16.658377777777776 
810,14.209266666666668 
820,6.9265 
830,15.0958 
834,4.043 
