time,page 
0,19.951 
10,444.292 
20,5081.556 
30,6753.206 
40,8914.066 
50,8914.066 
60,9823.978 
70,12117.2 
80,12117.2 
90,12117.2 
100,12117.2 
110,12117.2 
120,12117.2 
130,12117.2 
140,12117.2 
150,12117.2 
160,12117.2 
170,12117.2 
180,12117.2 
190,12117.2 
200,12117.2 
210,12117.2 
220,12117.2 
230,12117.2 
240,12117.2 
250,12117.2 
260,12117.2 
270,12117.2 
280,12117.2 
290,12117.2 
300,12117.2 
310,12117.2 
320,12117.2 
330,12117.2 
340,12117.2 
350,12117.2 
360,12117.2 
370,12117.2 
380,12117.2 
390,12117.2 
400,12117.2 
410,12117.2 
420,12117.2 
430,12117.2 
440,12117.2 
450,12117.2 
460,12117.2 
470,12117.2 
480,12117.2 
490,12117.2 
500,12117.2 
510,12117.2 
520,12117.2 
530,12117.2 
540,12117.2 
550,12117.2 
560,12117.2 
570,12117.2 
580,12117.2 
590,12117.2 
600,12117.2 
610,12117.2 
620,12117.2 
630,12117.2 
640,12117.2 
650,12117.2 
660,12117.2 
670,12117.2 
680,12117.2 
690,12117.2 
700,12117.2 
710,12117.2 
720,12117.2 
730,12117.2 
740,12117.2 
750,12117.2 
760,12117.2 
770,12117.2 
780,12117.2 
790,12117.2 
800,12117.2 
810,12117.2 
820,12117.2 
830,12117.2 
834,12117.2 
