time,page 
0,7.136 
10,6.028 
20,6.028 
30,6.028 
40,6.028 
50,6.028 
60,6.028 
70,6.028 
80,6.028 
90,5.639 
100,5.639 
110,5.639 
120,5.639 
130,5.639 
140,5.639 
150,5.639 
160,5.639 
170,5.639 
180,5.639 
190,5.639 
200,5.639 
210,5.639 
220,5.639 
230,5.105 
240,5.105 
250,5.105 
260,5.105 
270,5.105 
280,0.843 
290,0.832 
300,0.832 
310,0.813 
320,0.813 
330,0.803 
340,0.803 
350,0.803 
360,0.803 
370,0.803 
380,0.803 
390,0.803 
400,0.803 
410,0.799 
420,0.799 
430,0.799 
440,0.799 
450,0.799 
460,0.799 
470,0.799 
480,0.799 
490,0.799 
500,0.799 
510,0.799 
520,0.799 
530,0.799 
540,0.799 
550,0.799 
560,0.799 
570,0.799 
580,0.799 
590,0.799 
600,0.799 
610,0.799 
620,0.799 
630,0.799 
640,0.799 
650,0.799 
660,0.799 
670,0.799 
680,0.799 
690,0.799 
700,0.799 
710,0.799 
720,0.799 
730,0.799 
740,0.799 
750,0.799 
760,0.799 
770,0.799 
780,0.799 
790,0.799 
800,0.799 
810,0.799 
820,0.799 
830,0.799 
834,0.799 
