time,connect,request 
0,0.9,1 
10,1,2.6 
20,0.6,9.3 
30,0.4,14.4 
40,0.6,18.3 
50,1.1,17.3 
60,1.1,19.5 
70,1.7,25.3 
80,1.3,34.5 
90,1.1,35.4 
100,1.9,40.3 
110,0.9,40.3 
120,2.4,44.3 
130,1.3,39.9 
140,2.4,47.1 
150,2,53.2 
160,3.1,58.4 
170,1.3,59.8 
180,3.7,64 
190,4.3,69.1 
200,4.1,80.7 
210,4.3,91 
220,4,102.5 
230,3.6,89 
240,3.5,96.7 
250,6,100.4 
260,6.3,97.4 
270,7.5,101.2 
280,7.2,107.5 
290,13.7,125 
300,33.3,159.1 
310,55.3,195.6 
320,73.7,230.2 
330,97.3,259.6 
340,107.9,279.5 
350,116.7,284.4 
360,121,284 
370,126.5,303.3 
380,142,338.2 
390,173.8,395.6 
400,209.4,452.2 
410,235.4,489.5 
420,224.9,469 
430,229,481.2 
440,229.4,482.4 
450,235.2,493.6 
460,249.7,525.8 
470,270.6,561 
480,297.2,596.9 
490,307.3,615.5 
500,314.3,640.4 
510,315.5,630.1 
520,365.9,723.8 
530,380.2,742.3 
540,379.4,738.5 
550,374.8,731.3 
560,388.8,764.7 
570,423.9,833.7 
580,457.6,892.8 
590,487.8,929.3 
600,524.5,1002 
610,520.9,999 
620,517.7,1005.6 
630,551.2,1053.4 
640,573.8,1091.4 
650,584.2,1113 
660,564.8,1077.8 
670,595.9,1142.8 
680,620.4,1186.3 
690,619.1,1177.5 
700,623.3,1184.2 
710,628.2,1195 
720,608.7,1157.3 
730,546.3,1011.3 
740,463.5,835.4 
750,297.7,547.5 
760,137.3,268.8 
770,62.1,149.4 
780,29.6,67.4 
790,8.8,19.4 
800,2.6,5.9 
810,0.9,1.9 
820,0.6,1 
830,0.4,0.7 
834,0,0.1 
