time,502,200,500,422,400,302 
280,24,7469,,,8,8103 
290,135,7953,,22,112,8632 
300,356,8492,,85,399,9113 
310,671,9061,,182,864,9623 
320,1185,9575,1,323,1581,10038 
330,1781,10094,10,496,2475,10444 
340,2504,10608,29,692,3486,10776 
350,3181,11092,59,925,4574,11107 
360,3853,11619,103,1146,5629,11428 
370,4682,12156,156,1354,6719,11744 
380,5670,12699,202,1565,8025,12032 
390,6896,13196,232,1808,9678,12339 
400,8303,13700,270,2092,11683,12623 
410,9778,14224,328,2426,13907,12903 
420,11339,14659,389,2725,15988,13156 
430,12911,15176,469,3057,18059,13396 
440,14621,15615,536,3318,20190,13612 
450,16201,16141,597,3638,22373,13878 
460,17978,16657,667,3957,24697,14131 
470,19914,17136,740,4278,27246,14382 
480,21920,17664,822,4635,30011,14613 
490,24072,18201,902,5000,32817,14828 
500,26591,18607,975,5278,35752,15021 
510,28976,19058,1062,5525,38717,15187 
520,31676,19513,1131,5840,42225,15378 
530,34556,19917,1242,6144,45780,15547 
540,37341,20396,1348,6489,49272,15726 
550,40139,20872,1464,6867,52672,15870 
560,43063,21369,1555,7232,56300,16012 
570,46418,21833,1652,7553,60269,16144 
580,49743,22389,1745,7975,64641,16303 
590,53207,22948,1863,8392,69231,16448 
600,57088,23471,2007,8822,74145,16576 
610,61101,23983,2151,9226,78944,16695 
620,65214,24487,2296,9597,83770,16791 
630,69443,24989,2431,9982,88983,16866 
640,73553,25630,2568,10513,94370,16969 
650,77789,26275,2731,11002,99864,17073 
660,82012,26853,2898,11452,105113,17184 
670,86518,27449,3054,11959,110681,17283 
680,91324,27998,3189,12390,116514,17392 
690,95703,28700,3384,12968,122332,17491 
700,99973,29493,3571,13641,128184,17569 
710,104324,30293,3764,14249,134119,17620 
720,108156,31090,4001,14969,140079,17649 
730,111463,31684,4219,15595,145425,17669 
740,114019,32168,4513,16268,149761,17680 
750,115636,32502,4849,16791,152416,17690 
760,116116,32700,5212,17279,153570,17695 
770,116125,32859,5540,17710,154132,17700 
780,116125,32938,5687,17904,154373,17713 
790,116125,32960,5731,17958,154442,17718 
800,116125,32968,5742,17975,154464,17719 
810,116125,32969,5747,17981,154471,17719 
820,116125,32971,5747,17983,154477,17719 
830,116125,32972,5749,17984,154480,17719 
834,116125,32972,5749,17985,154480,17719 
