time,sentpackets@tsung_controller@ip-172-31-17-73 
10,431 
20,151.0 
30,448.0 
40,1094.0 
50,1378.0 
60,1237.0 
70,1274.0 
80,1290.0 
90,1330.0 
100,1597.0 
110,2130.0 
120,1690.0 
130,1718.0 
140,1683.0 
150,1992.0 
160,1937.0 
170,2397.0 
180,2459.0 
190,2820.0 
200,2879.0 
210,3341.0 
220,3994.0 
230,4511.0 
240,4665.0 
250,4737.0 
260,5329.0 
270,5013.0 
280,5891.0 
290,6063.0 
300,6757.0 
310,7751.0 
320,8745.0 
330,8998.0 
340,9238.0 
350,8509.0 
360,8570.0 
370,8954.0 
380,9069.0 
390,8786.0 
400,9311.0 
410,10177.0 
420,11055.0 
430,13521.0 
440,15118.0 
450,19243.0 
460,21508.0 
470,23578.0 
480,25358.0 
490,25174.0 
500,24306.0 
510,23402.0 
520,24520.0 
530,24502.0 
540,25582.0 
550,27543.0 
560,29311.0 
570,30015.0 
580,31402.0 
590,32408.0 
600,34029.0 
610,34162.0 
620,35141.0 
630,35630.0 
640,36287.0 
650,37529.0 
660,38266.0 
670,40548.0 
680,40723.0 
690,40598.0 
700,40831.0 
710,41211.0 
720,40487.0 
730,37081.0 
740,29804.0 
750,29383.0 
760,21590.0 
770,14022.0 
780,9185.0 
790,3103.0 
800,673.0 
810,3896.0 
820,5745.0 
830,5982.0 
840,2257.0 
850,1032.0 
860,3523.0 
870,1565.0 
880,294.0 
887,16.0 
