time,502,200,500,422,400,302,504 
380,0.8,94.7,,,0.4,96.7, 
390,6.5,98.3,,1.9,6.1,99.7, 
400,22.5,90.5,,8.8,28.6,92.1, 
410,30.6,90,,13,41,86.2, 
420,45.2,97.6,,18.9,62.7,92.7, 
430,84.6,83.4,0.1,23.3,110,78.9, 
440,113,83.8,0.8,29.8,153.4,67.5, 
450,137.1,94.5,2.7,44.8,203,75.8, 
460,161.1,95.2,2.6,46.8,234.6,76.5, 
470,166.9,102.7,5,51.6,249,71.3, 
480,157,106.7,8.7,59.4,255.6,71, 
490,160.5,100.3,10.1,56.5,240.2,65.9, 
500,152.2,94.8,11.4,53.3,226.7,61.1, 
510,142.9,96.3,8.6,50.4,222.1,64.7, 
520,169.9,97.7,12.4,54.8,243.2,66.1, 
530,185.7,90.5,9.9,54.6,260.9,64.5, 
540,191.4,91.9,8.5,53.7,269.7,61.1, 
550,201.3,100.9,9.6,59.6,301.7,67.2, 
560,225.4,98.3,9.8,66.2,329.8,60.6, 
570,230.2,93,9.1,63.7,329.7,57.2, 
580,264.8,108.5,12.3,65.9,372,58.5, 
590,273,93.4,10.1,61.2,378.7,55.9, 
600,263,108.9,14.4,72.5,388.1,60.5, 
610,281.1,101.2,12.9,66.7,395.1,55.9, 
620,296.4,103.8,15.5,67.3,405.6,54.5, 
630,287.1,94.9,18.9,65.1,397.9,54.6, 
640,312.6,102,13.6,74.9,443.7,57.1, 
650,328.4,106,20.8,77.9,460.1,59.9, 
660,297.6,105,14.9,81.7,457,57, 
670,354.1,101.7,20.5,75.3,493,50.3, 
680,334,92.1,16.1,76.3,460.2,50.5, 
690,355.6,104.5,17.4,78.3,483.4,53.2, 
700,362.6,100.9,17.4,80,491.2,53.1, 
710,348.2,110.9,19.2,84.1,491.1,58.3, 
720,284.1,82.3,16.4,72.5,441.7,48.2, 
730,247.7,77.3,17.9,73.9,426.3,49, 
740,211.4,70,23.9,73.8,355.6,47.7, 
750,138.3,67.4,23.9,72.8,270.6,50.9, 
760,59.7,53.5,22.4,45.9,133,37.4, 
770,29.6,51.7,20.9,38.3,70.7,48.5, 
780,9.4,31.2,14.8,14.3,22.1,33.6, 
790,1.7,0.7,0.6,0.8,1.7,1, 
800,22.6,1.4,0.5,2.7,17.3,1, 
810,24.1,23.1,6.6,12.2,29.6,18.6,4.1 
820,18,21.3,3.3,14.7,39.6,16.4,8.2 
830,0.7,33,8.4,8.3,10.6,36.1,0.3 
840,0,5.9,0.3,1.4,2.9,7.2,3.5 
850,2.8,24.7,2.7,5.6,7.4,23.2,0.4 
860,0,30.5,0.4,0.8,0.9,33,0 
870,0,6.5,0.2,0.1,0.1,6.6,0 
880,0,0.4,0,0,0,0.5,0 
887,0,0,0,0,0,0.2,0 
